date,purchases,revenue,total_views,unique_invoices,unique_streams,year_month
2018-02-23,29,71.84,76,4,28,2018-02
2018-02-24,0,0.0,0,0,0,2018-02
2018-02-25,0,0.0,0,0,0,2018-02
2018-02-26,1,2.1,4,1,1,2018-02
2018-02-27,19,23.67,235,1,19,2018-02
2018-02-28,0,0.0,0,0,0,2018-02
2018-03-01,0,0.0,0,0,0,2018-03
2018-03-02,0,0.0,0,0,0,2018-03
2018-03-03,0,0.0,0,0,0,2018-03
2018-03-04,0,0.0,0,0,0,2018-03
2018-03-05,10,27.700000000000003,101,1,10,2018-03
2018-03-06,0,0.0,0,0,0,2018-03
2018-03-07,0,0.0,0,0,0,2018-03
2018-03-08,24,69.55,261,1,24,2018-03
2018-03-09,32,88.98,394,3,32,2018-03
2018-03-10,0,0.0,0,0,0,2018-03
2018-03-11,29,53.81,343,1,29,2018-03
2018-03-12,1,1.65,24,1,1,2018-03
2018-03-13,0,0.0,0,0,0,2018-03
2018-03-14,0,0.0,0,0,0,2018-03
2018-03-15,0,0.0,0,0,0,2018-03
2018-03-16,0,0.0,0,0,0,2018-03
2018-03-17,0,0.0,0,0,0,2018-03
2018-03-18,7,26.699999999999996,56,1,7,2018-03
2018-03-19,0,0.0,0,0,0,2018-03
2018-03-20,0,0.0,0,0,0,2018-03
2018-03-21,0,0.0,0,0,0,2018-03
2018-03-22,7,33.940000000000005,59,1,7,2018-03
2018-03-23,58,530.12,708,7,55,2018-03
2018-03-24,0,0.0,0,0,0,2018-03
2018-03-25,0,0.0,0,0,0,2018-03
2018-03-26,0,0.0,0,0,0,2018-03
2018-03-27,0,0.0,0,0,0,2018-03
2018-03-28,0,0.0,0,0,0,2018-03
2018-03-29,31,44.96,323,1,31,2018-03
2018-03-30,0,0.0,0,0,0,2018-03
2018-03-31,0,0.0,0,0,0,2018-03
2018-04-01,0,0.0,0,0,0,2018-04
2018-04-02,0,0.0,0,0,0,2018-04
2018-04-03,0,0.0,0,0,0,2018-04
2018-04-04,0,0.0,0,0,0,2018-04
2018-04-05,13,34.4,136,1,13,2018-04
2018-04-06,18,55.8,145,1,18,2018-04
2018-04-07,0,0.0,0,0,0,2018-04
2018-04-08,0,0.0,0,0,0,2018-04
2018-04-09,0,0.0,0,0,0,2018-04
2018-04-10,12,42.15,102,1,12,2018-04
2018-04-11,0,0.0,0,0,0,2018-04
2018-04-12,0,0.0,0,0,0,2018-04
2018-04-13,27,70.99999999999999,258,1,27,2018-04
2018-04-14,0,0.0,0,0,0,2018-04
2018-04-15,9,32.79,68,1,9,2018-04
2018-04-16,0,0.0,0,0,0,2018-04
2018-04-17,20,60.739999999999995,152,1,20,2018-04
2018-04-18,0,0.0,0,0,0,2018-04
2018-04-19,16,45.75,66,2,15,2018-04
2018-04-20,0,0.0,0,0,0,2018-04
2018-04-21,0,0.0,0,0,0,2018-04
2018-04-22,0,0.0,0,0,0,2018-04
2018-04-23,0,0.0,0,0,0,2018-04
2018-04-24,0,0.0,0,0,0,2018-04
2018-04-25,0,0.0,0,0,0,2018-04
2018-04-26,0,0.0,0,0,0,2018-04
2018-04-27,37,371.91,289,1,37,2018-04
2018-04-28,0,0.0,0,0,0,2018-04
2018-04-29,4,19.95,28,1,4,2018-04
2018-04-30,0,0.0,0,0,0,2018-04
2018-05-01,0,0.0,0,0,0,2018-05
2018-05-02,0,0.0,0,0,0,2018-05
2018-05-03,113,243.52,1521,3,87,2018-05
2018-05-04,0,0.0,0,0,0,2018-05
2018-05-05,0,0.0,0,0,0,2018-05
2018-05-06,0,0.0,0,0,0,2018-05
2018-05-07,14,38.1,169,1,14,2018-05
2018-05-08,0,0.0,0,0,0,2018-05
2018-05-09,0,0.0,0,0,0,2018-05
2018-05-10,0,0.0,0,0,0,2018-05
2018-05-11,0,0.0,0,0,0,2018-05
2018-05-12,0,0.0,0,0,0,2018-05
2018-05-13,28,38.84,330,1,28,2018-05
2018-05-14,0,0.0,0,0,0,2018-05
2018-05-15,0,0.0,0,0,0,2018-05
2018-05-16,0,0.0,0,0,0,2018-05
2018-05-17,0,0.0,0,0,0,2018-05
2018-05-18,0,0.0,0,0,0,2018-05
2018-05-19,0,0.0,0,0,0,2018-05
2018-05-20,0,0.0,0,0,0,2018-05
2018-05-21,73,201.20000000000002,661,1,73,2018-05
2018-05-22,50,112.64,470,1,50,2018-05
2018-05-23,0,0.0,0,0,0,2018-05
2018-05-24,0,0.0,0,0,0,2018-05
2018-05-25,0,0.0,0,0,0,2018-05
2018-05-26,0,0.0,0,0,0,2018-05
2018-05-27,0,0.0,0,0,0,2018-05
2018-05-28,0,0.0,0,0,0,2018-05
2018-05-29,0,0.0,0,0,0,2018-05
2018-05-30,0,0.0,0,0,0,2018-05
2018-05-31,73,216.43,540,2,69,2018-05
2018-06-01,0,0.0,0,0,0,2018-06
2018-06-02,0,0.0,0,0,0,2018-06
2018-06-03,0,0.0,0,0,0,2018-06
2018-06-04,0,0.0,0,0,0,2018-06
2018-06-05,0,0.0,0,0,0,2018-06
2018-06-06,0,0.0,0,0,0,2018-06
2018-06-07,0,0.0,0,0,0,2018-06
2018-06-08,0,0.0,0,0,0,2018-06
2018-06-09,0,0.0,0,0,0,2018-06
2018-06-10,0,0.0,0,0,0,2018-06
2018-06-11,0,0.0,0,0,0,2018-06
2018-06-12,0,0.0,0,0,0,2018-06
2018-06-13,0,0.0,0,0,0,2018-06
2018-06-14,0,0.0,0,0,0,2018-06
2018-06-15,50,125.46999999999998,489,2,47,2018-06
2018-06-16,0,0.0,0,0,0,2018-06
2018-06-17,0,0.0,0,0,0,2018-06
2018-06-18,0,0.0,0,0,0,2018-06
2018-06-19,8,40.8,54,2,8,2018-06
2018-06-20,0,0.0,0,0,0,2018-06
2018-06-21,0,0.0,0,0,0,2018-06
2018-06-22,0,0.0,0,0,0,2018-06
2018-06-23,0,0.0,0,0,0,2018-06
2018-06-24,0,0.0,0,0,0,2018-06
2018-06-25,76,169.65999999999997,851,3,75,2018-06
2018-06-26,10,33.849999999999994,75,1,10,2018-06
2018-06-27,0,0.0,0,0,0,2018-06
2018-06-28,8,32.9,56,1,8,2018-06
2018-06-29,0,0.0,0,0,0,2018-06
2018-06-30,0,0.0,0,0,0,2018-06
2018-07-01,0,0.0,0,0,0,2018-07
2018-07-02,0,0.0,0,0,0,2018-07
2018-07-03,0,0.0,0,0,0,2018-07
2018-07-04,31,88.96,285,1,31,2018-07
2018-07-05,0,0.0,0,0,0,2018-07
2018-07-06,0,0.0,0,0,0,2018-07
2018-07-07,0,0.0,0,0,0,2018-07
2018-07-08,0,0.0,0,0,0,2018-07
2018-07-09,0,0.0,0,0,0,2018-07
2018-07-10,0,0.0,0,0,0,2018-07
2018-07-11,0,0.0,0,0,0,2018-07
2018-07-12,8,47.699999999999996,65,2,7,2018-07
2018-07-13,0,0.0,0,0,0,2018-07
2018-07-14,0,0.0,0,0,0,2018-07
2018-07-15,0,0.0,0,0,0,2018-07
2018-07-16,48,135.7,545,1,48,2018-07
2018-07-17,0,0.0,0,0,0,2018-07
2018-07-18,0,0.0,0,0,0,2018-07
2018-07-19,11,43.400000000000006,21,1,11,2018-07
2018-07-20,0,0.0,0,0,0,2018-07
2018-07-21,0,0.0,0,0,0,2018-07
2018-07-22,3,19.599999999999998,17,1,3,2018-07
2018-07-23,24,40.25,296,1,24,2018-07
2018-07-24,45,103.57000000000001,101,1,42,2018-07
2018-07-25,1,20.0,1,1,1,2018-07
2018-07-26,0,0.0,0,0,0,2018-07
2018-07-27,0,0.0,0,0,0,2018-07
2018-07-28,0,0.0,0,0,0,2018-07
2018-07-29,0,0.0,0,0,0,2018-07
2018-07-30,0,0.0,0,0,0,2018-07
2018-07-31,0,0.0,0,0,0,2018-07
2018-08-01,20,41.190000000000005,257,1,20,2018-08
2018-08-02,0,0.0,0,0,0,2018-08
2018-08-03,0,0.0,0,0,0,2018-08
2018-08-04,0,0.0,0,0,0,2018-08
2018-08-05,0,0.0,0,0,0,2018-08
2018-08-06,0,0.0,0,0,0,2018-08
2018-08-07,91,454.60999999999996,1145,3,91,2018-08
2018-08-08,0,0.0,0,0,0,2018-08
2018-08-09,0,0.0,0,0,0,2018-08
2018-08-10,0,0.0,0,0,0,2018-08
2018-08-11,0,0.0,0,0,0,2018-08
2018-08-12,15,63.85,116,1,15,2018-08
2018-08-13,0,0.0,0,0,0,2018-08
2018-08-14,68,184.75,706,1,68,2018-08
2018-08-15,0,0.0,0,0,0,2018-08
2018-08-16,0,0.0,0,0,0,2018-08
2018-08-17,2,16.65,3,1,2,2018-08
2018-08-18,0,0.0,0,0,0,2018-08
2018-08-19,0,0.0,0,0,0,2018-08
2018-08-20,0,0.0,0,0,0,2018-08
2018-08-21,13,24.189999999999998,196,1,13,2018-08
2018-08-22,0,0.0,0,0,0,2018-08
2018-08-23,28,64.61000000000001,326,1,28,2018-08
2018-08-24,0,0.0,0,0,0,2018-08
2018-08-25,0,0.0,0,0,0,2018-08
2018-08-26,0,0.0,0,0,0,2018-08
2018-08-27,0,0.0,0,0,0,2018-08
2018-08-28,27,42.44,123,2,26,2018-08
2018-08-29,66,179.2,615,3,59,2018-08
2018-08-30,25,63.019999999999996,254,2,25,2018-08
2018-08-31,0,0.0,0,0,0,2018-08
2018-09-01,0,0.0,0,0,0,2018-09
2018-09-02,0,0.0,0,0,0,2018-09
2018-09-03,0,0.0,0,0,0,2018-09
2018-09-04,1,3.75,18,1,1,2018-09
2018-09-05,1,25.0,1,1,1,2018-09
2018-09-06,0,0.0,0,0,0,2018-09
2018-09-07,22,72.56,184,2,22,2018-09
2018-09-08,0,0.0,0,0,0,2018-09
2018-09-09,0,0.0,0,0,0,2018-09
2018-09-10,0,0.0,0,0,0,2018-09
2018-09-11,13,43.059999999999995,125,1,13,2018-09
2018-09-12,41,85.68,441,1,41,2018-09
2018-09-13,0,0.0,0,0,0,2018-09
2018-09-14,0,0.0,0,0,0,2018-09
2018-09-15,0,0.0,0,0,0,2018-09
2018-09-16,22,48.8,197,1,22,2018-09
2018-09-17,0,0.0,0,0,0,2018-09
2018-09-18,18,53.650000000000006,173,1,18,2018-09
2018-09-19,0,0.0,0,0,0,2018-09
2018-09-20,1,10.0,1,1,1,2018-09
2018-09-21,115,260.91,1368,2,114,2018-09
2018-09-22,0,0.0,0,0,0,2018-09
2018-09-23,0,0.0,0,0,0,2018-09
2018-09-24,38,84.86999999999999,47,2,38,2018-09
2018-09-25,41,91.57,366,1,41,2018-09
2018-09-26,0,0.0,0,0,0,2018-09
2018-09-27,1,15.0,1,1,1,2018-09
2018-09-28,20,20.02,199,2,20,2018-09
2018-09-29,0,0.0,0,0,0,2018-09
2018-09-30,0,0.0,0,0,0,2018-09
2018-10-01,0,0.0,0,0,0,2018-10
2018-10-02,0,0.0,0,0,0,2018-10
2018-10-03,0,0.0,0,0,0,2018-10
2018-10-04,0,0.0,0,0,0,2018-10
2018-10-05,14,69.22,106,4,12,2018-10
2018-10-06,0,0.0,0,0,0,2018-10
2018-10-07,0,0.0,0,0,0,2018-10
2018-10-08,0,0.0,0,0,0,2018-10
2018-10-09,0,0.0,0,0,0,2018-10
2018-10-10,79,114.39,988,2,79,2018-10
2018-10-11,4,20.8,43,1,4,2018-10
2018-10-12,1,1.65,20,1,1,2018-10
2018-10-13,0,0.0,0,0,0,2018-10
2018-10-14,0,0.0,0,0,0,2018-10
2018-10-15,1,112.84,2,1,1,2018-10
2018-10-16,0,0.0,0,0,0,2018-10
2018-10-17,0,0.0,0,0,0,2018-10
2018-10-18,0,0.0,0,0,0,2018-10
2018-10-19,25,61.129999999999995,246,2,24,2018-10
2018-10-20,0,0.0,0,0,0,2018-10
2018-10-21,0,0.0,0,0,0,2018-10
2018-10-22,16,83.42999999999999,110,1,16,2018-10
2018-10-23,9,30.54,77,1,9,2018-10
2018-10-24,0,0.0,0,0,0,2018-10
2018-10-25,3,16.75,6,1,3,2018-10
2018-10-26,0,0.0,0,0,0,2018-10
2018-10-27,0,0.0,0,0,0,2018-10
2018-10-28,0,0.0,0,0,0,2018-10
2018-10-29,0,0.0,0,0,0,2018-10
2018-10-30,0,0.0,0,0,0,2018-10
2018-10-31,80,243.82,875,4,75,2018-10
2018-11-01,0,0.0,0,0,0,2018-11
2018-11-02,0,0.0,0,0,0,2018-11
2018-11-03,0,0.0,0,0,0,2018-11
2018-11-04,0,0.0,0,0,0,2018-11
2018-11-05,24,53.120000000000005,189,1,24,2018-11
2018-11-06,0,0.0,0,0,0,2018-11
2018-11-07,0,0.0,0,0,0,2018-11
2018-11-08,55,99.78999999999999,587,1,55,2018-11
2018-11-09,2,17.1,19,1,2,2018-11
2018-11-10,0,0.0,0,0,0,2018-11
2018-11-11,0,0.0,0,0,0,2018-11
2018-11-12,0,0.0,0,0,0,2018-11
2018-11-13,6,21.310000000000002,70,1,6,2018-11
2018-11-14,38,83.01,499,2,38,2018-11
2018-11-15,42,119.51,356,2,41,2018-11
2018-11-16,0,0.0,0,0,0,2018-11
2018-11-17,0,0.0,0,0,0,2018-11
2018-11-18,0,0.0,0,0,0,2018-11
2018-11-19,94,190.00999999999996,237,2,94,2018-11
2018-11-20,22,64.25,186,1,22,2018-11
2018-11-21,25,315.66,141,2,25,2018-11
2018-11-22,0,0.0,0,0,0,2018-11
2018-11-23,0,0.0,0,0,0,2018-11
2018-11-24,0,0.0,0,0,0,2018-11
2018-11-25,0,0.0,0,0,0,2018-11
2018-11-26,30,69.14000000000001,349,3,30,2018-11
2018-11-27,52,89.96999999999998,482,3,52,2018-11
2018-11-28,4,33.7,37,1,2,2018-11
2018-11-29,0,0.0,0,0,0,2018-11
2018-11-30,0,0.0,0,0,0,2018-11
2018-12-01,0,0.0,0,0,0,2018-12
2018-12-02,0,0.0,0,0,0,2018-12
2018-12-03,0,0.0,0,0,0,2018-12
2018-12-04,0,0.0,0,0,0,2018-12
2018-12-05,0,0.0,0,0,0,2018-12
2018-12-06,0,0.0,0,0,0,2018-12
2018-12-07,0,0.0,0,0,0,2018-12
2018-12-08,0,0.0,0,0,0,2018-12
2018-12-09,0,0.0,0,0,0,2018-12
2018-12-10,0,0.0,0,0,0,2018-12
2018-12-11,0,0.0,0,0,0,2018-12
2018-12-12,0,0.0,0,0,0,2018-12
2018-12-13,0,0.0,0,0,0,2018-12
2018-12-14,0,0.0,0,0,0,2018-12
2018-12-15,0,0.0,0,0,0,2018-12
2018-12-16,0,0.0,0,0,0,2018-12
2018-12-17,16,46.33,46,1,16,2018-12
2018-12-18,54,98.51,525,1,54,2018-12
2018-12-19,0,0.0,0,0,0,2018-12
2018-12-20,0,0.0,0,0,0,2018-12
2018-12-21,0,0.0,0,0,0,2018-12
2018-12-22,0,0.0,0,0,0,2018-12
2018-12-23,0,0.0,0,0,0,2018-12
2018-12-24,0,0.0,0,0,0,2018-12
2018-12-25,0,0.0,0,0,0,2018-12
2018-12-26,0,0.0,0,0,0,2018-12
2018-12-27,0,0.0,0,0,0,2018-12
2018-12-28,0,0.0,0,0,0,2018-12
2018-12-29,0,0.0,0,0,0,2018-12
2018-12-30,0,0.0,0,0,0,2018-12
2018-12-31,0,0.0,0,0,0,2018-12
2019-01-01,0,0.0,0,0,0,2019-01
2019-01-02,0,0.0,0,0,0,2019-01
2019-01-03,0,0.0,0,0,0,2019-01
2019-01-04,0,0.0,0,0,0,2019-01
2019-01-05,0,0.0,0,0,0,2019-01
2019-01-06,0,0.0,0,0,0,2019-01
2019-01-07,0,0.0,0,0,0,2019-01
2019-01-08,0,0.0,0,0,0,2019-01
2019-01-09,0,0.0,0,0,0,2019-01
2019-01-10,0,0.0,0,0,0,2019-01
2019-01-11,79,125.58000000000001,876,1,79,2019-01
2019-01-12,0,0.0,0,0,0,2019-01
2019-01-13,0,0.0,0,0,0,2019-01
2019-01-14,0,0.0,0,0,0,2019-01
2019-01-15,0,0.0,0,0,0,2019-01
2019-01-16,33,56.779999999999994,377,1,33,2019-01
2019-01-17,2,2.12,24,1,2,2019-01
2019-01-18,106,236.0,1214,1,106,2019-01
2019-01-19,0,0.0,0,0,0,2019-01
2019-01-20,0,0.0,0,0,0,2019-01
2019-01-21,0,0.0,0,0,0,2019-01
2019-01-22,0,0.0,0,0,0,2019-01
2019-01-23,0,0.0,0,0,0,2019-01
2019-01-24,0,0.0,0,0,0,2019-01
2019-01-25,0,0.0,0,0,0,2019-01
2019-01-26,0,0.0,0,0,0,2019-01
2019-01-27,0,0.0,0,0,0,2019-01
2019-01-28,9,23.140000000000004,97,1,9,2019-01
2019-01-29,12,53.55,80,1,12,2019-01
2019-01-30,0,0.0,0,0,0,2019-01
2019-01-31,1,1.45,4,1,1,2019-01
2019-02-01,0,0.0,0,0,0,2019-02
2019-02-02,0,0.0,0,0,0,2019-02
2019-02-03,0,0.0,0,0,0,2019-02
2019-02-04,0,0.0,0,0,0,2019-02
2019-02-05,15,46.27,128,2,14,2019-02
2019-02-06,0,0.0,0,0,0,2019-02
2019-02-07,0,0.0,0,0,0,2019-02
2019-02-08,0,0.0,0,0,0,2019-02
2019-02-09,0,0.0,0,0,0,2019-02
2019-02-10,0,0.0,0,0,0,2019-02
2019-02-11,0,0.0,0,0,0,2019-02
2019-02-12,0,0.0,0,0,0,2019-02
2019-02-13,0,0.0,0,0,0,2019-02
2019-02-14,0,0.0,0,0,0,2019-02
2019-02-15,0,0.0,0,0,0,2019-02
2019-02-16,0,0.0,0,0,0,2019-02
2019-02-17,0,0.0,0,0,0,2019-02
2019-02-18,119,273.66,1440,2,118,2019-02
2019-02-19,44,62.59999999999999,514,1,44,2019-02
2019-02-20,0,0.0,0,0,0,2019-02
2019-02-21,0,0.0,0,0,0,2019-02
2019-02-22,0,0.0,0,0,0,2019-02
2019-02-23,0,0.0,0,0,0,2019-02
2019-02-24,0,0.0,0,0,0,2019-02
2019-02-25,0,0.0,0,0,0,2019-02
2019-02-26,0,0.0,0,0,0,2019-02
2019-02-27,0,0.0,0,0,0,2019-02
2019-02-28,0,0.0,0,0,0,2019-02
2019-03-01,0,0.0,0,0,0,2019-03
2019-03-02,0,0.0,0,0,0,2019-03
2019-03-03,0,0.0,0,0,0,2019-03
2019-03-04,0,0.0,0,0,0,2019-03
2019-03-05,0,0.0,0,0,0,2019-03
2019-03-06,27,76.57,198,1,27,2019-03
2019-03-07,0,0.0,0,0,0,2019-03
2019-03-08,0,0.0,0,0,0,2019-03
2019-03-09,0,0.0,0,0,0,2019-03
2019-03-10,0,0.0,0,0,0,2019-03
2019-03-11,8,41.51,57,1,8,2019-03
2019-03-12,0,0.0,0,0,0,2019-03
2019-03-13,0,0.0,0,0,0,2019-03
2019-03-14,0,0.0,0,0,0,2019-03
2019-03-15,0,0.0,0,0,0,2019-03
2019-03-16,0,0.0,0,0,0,2019-03
2019-03-17,0,0.0,0,0,0,2019-03
2019-03-18,0,0.0,0,0,0,2019-03
2019-03-19,12,49.290000000000006,99,1,12,2019-03
2019-03-20,0,0.0,0,0,0,2019-03
2019-03-21,0,0.0,0,0,0,2019-03
2019-03-22,22,81.07,250,2,21,2019-03
2019-03-23,0,0.0,0,0,0,2019-03
2019-03-24,0,0.0,0,0,0,2019-03
2019-03-25,0,0.0,0,0,0,2019-03
2019-03-26,104,272.65000000000003,1378,2,103,2019-03
2019-03-27,16,28.38,261,1,16,2019-03
2019-03-28,0,0.0,0,0,0,2019-03
2019-03-29,0,0.0,0,0,0,2019-03
2019-03-30,0,0.0,0,0,0,2019-03
2019-03-31,0,0.0,0,0,0,2019-03
2019-04-01,0,0.0,0,0,0,2019-04
2019-04-02,15,28.019999999999992,208,2,15,2019-04
2019-04-03,0,0.0,0,0,0,2019-04
2019-04-04,0,0.0,0,0,0,2019-04
2019-04-05,0,0.0,0,0,0,2019-04
2019-04-06,0,0.0,0,0,0,2019-04
2019-04-07,0,0.0,0,0,0,2019-04
2019-04-08,0,0.0,0,0,0,2019-04
2019-04-09,0,0.0,0,0,0,2019-04
2019-04-10,0,0.0,0,0,0,2019-04
2019-04-11,0,0.0,0,0,0,2019-04
2019-04-12,0,0.0,0,0,0,2019-04
2019-04-13,0,0.0,0,0,0,2019-04
2019-04-14,0,0.0,0,0,0,2019-04
2019-04-15,0,0.0,0,0,0,2019-04
2019-04-16,0,0.0,0,0,0,2019-04
2019-04-17,0,0.0,0,0,0,2019-04
2019-04-18,0,0.0,0,0,0,2019-04
2019-04-19,0,0.0,0,0,0,2019-04
2019-04-20,0,0.0,0,0,0,2019-04
2019-04-21,0,0.0,0,0,0,2019-04
2019-04-22,0,0.0,0,0,0,2019-04
2019-04-23,0,0.0,0,0,0,2019-04
2019-04-24,0,0.0,0,0,0,2019-04
2019-04-25,9,26.909999999999997,132,1,9,2019-04
2019-04-26,0,0.0,0,0,0,2019-04
2019-04-27,0,0.0,0,0,0,2019-04
2019-04-28,0,0.0,0,0,0,2019-04
2019-04-29,0,0.0,0,0,0,2019-04
2019-04-30,0,0.0,0,0,0,2019-04
2019-05-01,0,0.0,0,0,0,2019-05
2019-05-02,0,0.0,0,0,0,2019-05
2019-05-03,0,0.0,0,0,0,2019-05
2019-05-04,0,0.0,0,0,0,2019-05
2019-05-05,0,0.0,0,0,0,2019-05
2019-05-06,0,0.0,0,0,0,2019-05
2019-05-07,0,0.0,0,0,0,2019-05
2019-05-08,9,53.35,125,2,8,2019-05
2019-05-09,108,274.65,1263,3,106,2019-05
2019-05-10,0,0.0,0,0,0,2019-05
2019-05-11,0,0.0,0,0,0,2019-05
2019-05-12,0,0.0,0,0,0,2019-05
2019-05-13,0,0.0,0,0,0,2019-05
2019-05-14,0,0.0,0,0,0,2019-05
2019-05-15,5,21.68,63,1,5,2019-05
2019-05-16,0,0.0,0,0,0,2019-05
2019-05-17,13,68.19,104,1,13,2019-05
2019-05-18,0,0.0,0,0,0,2019-05
2019-05-19,0,0.0,0,0,0,2019-05
2019-05-20,0,0.0,0,0,0,2019-05
2019-05-21,0,0.0,0,0,0,2019-05
2019-05-22,1,1.45,7,1,1,2019-05
2019-05-23,50,141.37999999999997,535,1,50,2019-05
2019-05-24,0,0.0,0,0,0,2019-05
2019-05-25,0,0.0,0,0,0,2019-05
2019-05-26,0,0.0,0,0,0,2019-05
2019-05-27,0,0.0,0,0,0,2019-05
