date,purchases,revenue,total_views,unique_invoices,unique_streams,year_month
2018-03-05,1972,9686.83,,109,1,2018-03
2018-03-06,1254,6752.68,,105,1,2018-03
2018-03-07,1607,6373.610000000001,,84,1,2018-03
2018-03-08,1319,5420.86,,76,1,2018-03
2018-03-09,932,3744.09,,54,1,2018-03
2018-03-10,0,0.0,0.0,0,0,2018-03
2018-03-11,669,1817.58,,25,1,2018-03
2018-03-12,1690,7573.531000000001,,82,1,2018-03
2018-03-13,1396,5195.9,,94,1,2018-03
2018-03-14,1293,4263.5,,56,1,2018-03
2018-03-15,1591,6450.719999999999,,97,1,2018-03
2018-03-16,1408,48929.07,,92,1,2018-03
2018-03-17,0,0.0,0.0,0,0,2018-03
2018-03-18,1392,4007.2200000000003,,64,1,2018-03
2018-03-19,1553,6600.97,,104,1,2018-03
2018-03-20,1315,52515.17000000001,,84,1,2018-03
2018-03-21,1594,9218.689999999999,,117,1,2018-03
2018-03-22,1899,19204.280000000002,,112,1,2018-03
2018-03-23,1388,5331.209999999999,,86,1,2018-03
2018-03-24,0,0.0,0.0,0,0,2018-03
2018-03-25,1838,4761.23,,60,1,2018-03
2018-03-26,1983,8617.0,,98,1,2018-03
2018-03-27,1900,7485.150000000001,,108,1,2018-03
2018-03-28,1898,7870.14,,87,1,2018-03
2018-03-29,1719,6704.07,,113,1,2018-03
2018-03-30,0,0.0,0.0,0,0,2018-03
2018-03-31,0,0.0,0.0,0,0,2018-03
2018-04-01,0,0.0,0.0,0,0,2018-04
2018-04-02,0,0.0,0.0,0,0,2018-04
2018-04-03,1106,3875.1000000000004,,67,1,2018-04
2018-04-04,1385,4907.67,,72,1,2018-04
2018-04-05,2024,7273.150000000001,,96,1,2018-04
2018-04-06,919,3490.1699999999996,,57,1,2018-04
2018-04-07,0,0.0,0.0,0,0,2018-04
2018-04-08,1114,3202.4300000000003,,44,1,2018-04
2018-04-09,1012,3510.4710000000005,,86,1,2018-04
2018-04-10,1318,4270.26,,92,1,2018-04
2018-04-11,1129,3469.88,,64,1,2018-04
2018-04-12,1162,24266.589999999997,,89,1,2018-04
2018-04-13,869,2551.88,,48,1,2018-04
2018-04-14,0,0.0,0.0,0,0,2018-04
2018-04-15,1457,5620.14,,57,1,2018-04
2018-04-16,3132,15653.439999999999,,86,1,2018-04
2018-04-17,1540,13939.59,,78,1,2018-04
2018-04-18,1325,8380.57,,86,1,2018-04
2018-04-19,1549,17109.399999999998,,132,1,2018-04
2018-04-20,1157,5920.15,,70,1,2018-04
2018-04-21,0,0.0,0.0,0,0,2018-04
2018-04-22,1339,4403.15,,50,1,2018-04
2018-04-23,1962,9095.380000000001,,120,1,2018-04
2018-04-24,1686,5622.5599999999995,,106,1,2018-04
2018-04-25,1787,5885.79,,79,1,2018-04
2018-04-26,2058,-44990.049000000006,,106,1,2018-04
2018-04-27,1308,6546.58,,94,1,2018-04
2018-04-28,0,0.0,0.0,0,0,2018-04
2018-04-29,845,2638.04,,43,1,2018-04
2018-04-30,0,0.0,0.0,0,0,2018-04
2018-05-01,1458,7857.46,,101,1,2018-05
2018-05-02,1591,7172.6,,117,1,2018-05
2018-05-03,2132,9737.41,,128,1,2018-05
2018-05-04,1365,4199.15,,88,1,2018-05
2018-05-05,0,0.0,0.0,0,0,2018-05
2018-05-06,1755,5212.68,,64,1,2018-05
2018-05-07,1702,8630.93,,120,1,2018-05
2018-05-08,1786,6422.7,,180,1,2018-05
2018-05-09,1316,4590.3,,138,1,2018-05
2018-05-10,1417,5524.29,,95,1,2018-05
2018-05-11,952,3864.4900000000007,,106,1,2018-05
2018-05-12,0,0.0,0.0,0,0,2018-05
2018-05-13,1519,4613.42,,47,1,2018-05
2018-05-14,1489,5299.49,,146,1,2018-05
2018-05-15,1532,6128.84,,91,1,2018-05
2018-05-16,1247,4618.07,,80,1,2018-05
2018-05-17,1625,6635.79,,88,1,2018-05
2018-05-18,1362,6199.099999999999,,125,1,2018-05
2018-05-19,0,0.0,0.0,0,0,2018-05
2018-05-20,1346,4696.01,,53,1,2018-05
2018-05-21,1432,5610.63,,98,1,2018-05
2018-05-22,1483,5393.47,,156,1,2018-05
2018-05-23,1841,13550.43,,119,1,2018-05
2018-05-24,2038,6308.41,,101,1,2018-05
2018-05-25,1286,5601.789999999999,,99,1,2018-05
2018-05-26,0,0.0,0.0,0,0,2018-05
2018-05-27,804,2380.0299999999997,,35,1,2018-05
2018-05-28,0,0.0,0.0,0,0,2018-05
2018-05-29,1224,4233.570000000001,,54,1,2018-05
2018-05-30,964,3650.34,,54,1,2018-05
2018-05-31,1725,7617.389999999999,,114,1,2018-05
2018-06-01,1467,7494.15,,142,1,2018-06
2018-06-02,0,0.0,0.0,0,0,2018-06
2018-06-03,2220,7034.34,,76,1,2018-06
2018-06-04,2641,9485.920000000002,,119,1,2018-06
2018-06-05,2096,12855.300000000001,,123,1,2018-06
2018-06-06,1477,4691.28,,96,1,2018-06
2018-06-07,1069,4461.0599999999995,,100,1,2018-06
2018-06-08,1786,15010.590000000002,,103,1,2018-06
2018-06-09,0,0.0,0.0,0,0,2018-06
2018-06-10,1474,4799.0199999999995,,78,1,2018-06
2018-06-11,1657,5801.65,,75,1,2018-06
2018-06-12,1568,7537.26,,80,1,2018-06
2018-06-13,1843,6217.81,,93,1,2018-06
2018-06-14,1797,73706.43000000001,,100,1,2018-06
2018-06-15,975,4063.1099999999997,,67,1,2018-06
2018-06-16,0,0.0,0.0,0,0,2018-06
2018-06-17,440,1583.92,,27,1,2018-06
2018-06-18,1783,5783.59,,52,1,2018-06
2018-06-19,1007,4287.58,,46,1,2018-06
2018-06-20,1221,4546.45,,70,1,2018-06
2018-06-21,1607,9860.830000000002,,118,1,2018-06
2018-06-22,1219,5624.18,,52,1,2018-06
2018-06-23,0,0.0,0.0,0,0,2018-06
2018-06-24,1283,4149.530000000001,,62,1,2018-06
2018-06-25,1870,6630.2300000000005,,80,1,2018-06
2018-06-26,1628,6192.41,,89,1,2018-06
2018-06-27,1942,7551.75,,146,1,2018-06
2018-06-28,1858,6380.66,,99,1,2018-06
2018-06-29,1059,3350.3900000000003,,58,1,2018-06
2018-06-30,0,0.0,0.0,0,0,2018-06
2018-07-01,680,2285.55,,22,1,2018-07
2018-07-02,1953,6534.120000000001,,127,1,2018-07
2018-07-03,1108,4606.76,,63,1,2018-07
2018-07-04,1748,10098.82,,98,1,2018-07
2018-07-05,1348,6413.42,,100,1,2018-07
2018-07-06,916,3934.59,,54,1,2018-07
2018-07-07,0,0.0,0.0,0,0,2018-07
2018-07-08,708,2040.46,,29,1,2018-07
2018-07-09,1216,5502.5,,66,1,2018-07
2018-07-10,1155,4796.42,,63,1,2018-07
2018-07-11,1442,6732.91,,108,1,2018-07
2018-07-12,1596,10515.91,,104,1,2018-07
2018-07-13,1226,4453.45,,131,1,2018-07
2018-07-14,0,0.0,0.0,0,0,2018-07
2018-07-15,909,3065.76,,43,1,2018-07
2018-07-16,1448,-38702.94,,68,1,2018-07
2018-07-17,1183,4311.51,,64,1,2018-07
2018-07-18,1282,5829.62,,85,1,2018-07
2018-07-19,1618,7401.6900000000005,,105,1,2018-07
2018-07-20,1056,3531.51,,55,1,2018-07
2018-07-21,0,0.0,0.0,0,0,2018-07
2018-07-22,1277,4091.4799999999996,,59,1,2018-07
2018-07-23,1539,7229.92,,76,1,2018-07
2018-07-24,1046,3685.8,,83,1,2018-07
2018-07-25,1344,4231.18,,86,1,2018-07
2018-07-26,1905,15094.710000000001,,101,1,2018-07
2018-07-27,763,3234.7000000000003,,70,1,2018-07
2018-07-28,0,0.0,0.0,0,0,2018-07
2018-07-29,886,2734.49,,39,1,2018-07
2018-07-30,1203,6506.470000000001,,73,1,2018-07
2018-07-31,1542,8217.92,,85,1,2018-07
2018-08-01,1405,6210.34,,64,1,2018-08
2018-08-02,1366,3759.74,,73,1,2018-08
2018-08-03,581,1965.35,,59,1,2018-08
2018-08-04,0,0.0,0.0,0,0,2018-08
2018-08-05,910,2565.3199999999997,,47,1,2018-08
2018-08-06,931,2723.6800000000003,,77,1,2018-08
2018-08-07,1779,7888.82,,56,1,2018-08
2018-08-08,1030,9440.529999999999,,54,1,2018-08
2018-08-09,1861,8283.8,,159,1,2018-08
2018-08-10,1526,6050.400000000001,,107,1,2018-08
2018-08-11,0,0.0,0.0,0,0,2018-08
2018-08-12,1088,3345.88,,64,1,2018-08
2018-08-13,1048,4089.55,,73,1,2018-08
2018-08-14,983,3225.5099999999998,,67,1,2018-08
2018-08-15,1629,5349.290000000001,,63,1,2018-08
2018-08-16,1536,5694.87,,84,1,2018-08
2018-08-17,1297,4733.0599999999995,,66,1,2018-08
2018-08-18,0,0.0,0.0,0,0,2018-08
2018-08-19,1382,4035.42,,64,1,2018-08
2018-08-20,1187,3577.17,,62,1,2018-08
2018-08-21,1166,3730.96,,74,1,2018-08
2018-08-22,1652,6431.42,,104,1,2018-08
2018-08-23,1682,7405.08,,101,1,2018-08
2018-08-24,1041,26783.249999999996,,47,1,2018-08
2018-08-25,0,0.0,0.0,0,0,2018-08
2018-08-26,812,2302.29,,40,1,2018-08
2018-08-27,0,0.0,0.0,0,0,2018-08
2018-08-28,1783,10727.48,,75,1,2018-08
2018-08-29,1056,4254.25,,84,1,2018-08
2018-08-30,1647,7891.420000000001,,102,1,2018-08
2018-08-31,1070,4140.12,,78,1,2018-08
2018-09-01,0,0.0,0.0,0,0,2018-09
2018-09-02,814,2299.51,,36,1,2018-09
2018-09-03,1591,6506.75,,72,1,2018-09
2018-09-04,1145,3955.71,,55,1,2018-09
2018-09-05,1102,3894.24,,64,1,2018-09
2018-09-06,1656,7377.539999999999,,102,1,2018-09
2018-09-07,1028,3854.04,,51,1,2018-09
2018-09-08,0,0.0,0.0,0,0,2018-09
2018-09-09,1326,3877.1000000000004,,49,1,2018-09
2018-09-10,2001,7963.960000000001,,111,1,2018-09
2018-09-11,1294,4187.84,,67,1,2018-09
2018-09-12,1420,4376.07,,93,1,2018-09
2018-09-13,1695,31232.641,,119,1,2018-09
2018-09-14,1162,4675.4,,82,1,2018-09
2018-09-15,0,0.0,0.0,0,0,2018-09
2018-09-16,1980,5047.820000000001,,60,1,2018-09
2018-09-17,1841,9563.25,,101,1,2018-09
2018-09-18,2476,7600.639999999999,,143,1,2018-09
2018-09-19,1492,5626.120000000001,,104,1,2018-09
2018-09-20,2010,5875.570000000001,,100,1,2018-09
2018-09-21,1574,9696.49,,87,1,2018-09
2018-09-22,0,0.0,0.0,0,0,2018-09
2018-09-23,1475,4287.5,,76,1,2018-09
2018-09-24,2317,39705.11,,111,1,2018-09
2018-09-25,2854,10607.970000000001,,172,1,2018-09
2018-09-26,1915,7832.08,,133,1,2018-09
2018-09-27,2150,17434.079999999994,,123,1,2018-09
2018-09-28,1764,7647.0,,89,1,2018-09
2018-09-29,0,0.0,0.0,0,0,2018-09
2018-09-30,2297,7376.55,,90,1,2018-09
2018-10-01,2118,7418.0,,101,1,2018-10
2018-10-02,2772,67819.4,,206,1,2018-10
2018-10-03,1302,4364.98,,71,1,2018-10
2018-10-04,3655,14566.07,,160,1,2018-10
2018-10-05,2034,7518.51,,101,1,2018-10
2018-10-06,0,0.0,0.0,0,0,2018-10
2018-10-07,1724,5314.59,,71,1,2018-10
2018-10-08,2511,7716.0,,126,1,2018-10
2018-10-09,2483,8394.68,,145,1,2018-10
2018-10-10,2201,15595.720000000001,,103,1,2018-10
2018-10-11,2078,7222.56,,122,1,2018-10
2018-10-12,2316,28981.03,,138,1,2018-10
2018-10-13,0,0.0,0.0,0,0,2018-10
2018-10-14,2745,7633.470000000001,,80,1,2018-10
2018-10-15,2850,11625.59,,179,1,2018-10
2018-10-16,2298,8918.39,,99,1,2018-10
2018-10-17,2491,-29374.97,,122,1,2018-10
2018-10-18,2183,8692.37,,120,1,2018-10
2018-10-19,2266,11389.84,,144,1,2018-10
2018-10-20,0,0.0,0.0,0,0,2018-10
2018-10-21,2393,7007.84,,86,1,2018-10
2018-10-22,1940,6069.950000000001,,106,1,2018-10
2018-10-23,2548,8178.97,,133,1,2018-10
2018-10-24,1838,6331.070000000001,,81,1,2018-10
2018-10-25,1650,15121.559999999998,,114,1,2018-10
2018-10-26,1951,6943.360000000001,,90,1,2018-10
2018-10-27,0,0.0,0.0,0,0,2018-10
2018-10-28,2690,7500.8099999999995,,88,1,2018-10
2018-10-29,2238,12516.25,,108,1,2018-10
2018-10-30,2368,8465.98,,179,1,2018-10
2018-10-31,2109,7428.76,,146,1,2018-10
2018-11-01,3748,13655.83,,219,1,2018-11
2018-11-02,2010,7725.26,,149,1,2018-11
2018-11-03,0,0.0,0.0,0,0,2018-11
2018-11-04,2825,7681.84,,90,1,2018-11
2018-11-05,2638,23464.650999999998,,124,1,2018-11
2018-11-06,2917,12092.14,,152,1,2018-11
2018-11-07,3640,12876.59,,152,1,2018-11
2018-11-08,3303,12538.210000000001,,192,1,2018-11
2018-11-09,3065,12653.730000000001,,120,1,2018-11
2018-11-10,0,0.0,0.0,0,0,2018-11
2018-11-11,2913,8442.9,,94,1,2018-11
2018-11-12,3772,14324.61,,133,1,2018-11
2018-11-13,3361,12268.279999999999,,154,1,2018-11
2018-11-14,2864,10901.541,,134,1,2018-11
2018-11-15,2909,10845.24,,122,1,2018-11
2018-11-16,2599,9973.5,,150,1,2018-11
2018-11-17,0,0.0,0.0,0,0,2018-11
2018-11-18,3258,8909.71,,102,1,2018-11
2018-11-19,3273,12726.67,,105,1,2018-11
2018-11-20,3651,13975.7,,174,1,2018-11
2018-11-21,3446,14168.15,,188,1,2018-11
2018-11-22,3522,11789.710000000001,,181,1,2018-11
2018-11-23,2610,10312.59,,102,1,2018-11
2018-11-24,0,0.0,0.0,0,0,2018-11
2018-11-25,2609,7830.08,,104,1,2018-11
2018-11-26,3951,16431.74,,125,1,2018-11
2018-11-27,2416,7914.199999999999,,170,1,2018-11
2018-11-28,6216,25808.5,,143,1,2018-11
2018-11-29,4218,13631.36,,167,1,2018-11
2018-11-30,4404,22228.179999999997,,108,1,2018-11
2018-12-01,0,0.0,0.0,0,0,2018-12
2018-12-02,5450,,,95,1,2018-12
2018-12-03,7756,,,133,1,2018-12
2018-12-04,5926,,,111,1,2018-12
2018-12-05,5294,,,148,1,2018-12
2018-12-06,5782,,,183,1,2018-12
2018-12-07,2758,,,91,1,2018-12
2018-12-08,0,0.0,0.0,0,0,2018-12
2018-12-09,1451,,,51,1,2018-12
2018-12-10,2283,,,84,1,2018-12
2018-12-11,2087,,,144,1,2018-12
2018-12-12,1349,,,98,1,2018-12
2018-12-13,1790,,,150,1,2018-12
2018-12-14,3115,,,72,1,2018-12
2018-12-15,0,0.0,0.0,0,0,2018-12
2018-12-16,522,,,25,1,2018-12
2018-12-17,1763,,,96,1,2018-12
2018-12-18,1586,,,66,1,2018-12
2018-12-19,291,,,22,1,2018-12
2018-12-20,963,,,38,1,2018-12
2018-12-21,0,0.0,0.0,0,0,2018-12
2018-12-22,0,0.0,0.0,0,0,2018-12
2018-12-23,0,0.0,0.0,0,0,2018-12
2018-12-24,0,0.0,0.0,0,0,2018-12
2018-12-25,0,0.0,0.0,0,0,2018-12
2018-12-26,0,0.0,0.0,0,0,2018-12
2018-12-27,0,0.0,0.0,0,0,2018-12
2018-12-28,0,0.0,0.0,0,0,2018-12
2018-12-29,0,0.0,0.0,0,0,2018-12
2018-12-30,0,0.0,0.0,0,0,2018-12
2018-12-31,0,0.0,0.0,0,0,2018-12
2019-01-01,1184,,5614.0,57,833,2019-01
2019-01-02,1743,,8458.0,76,1023,2019-01
2019-01-03,1832,,10229.0,78,1020,2019-01
2019-01-04,1794,,10141.0,58,1035,2019-01
2019-01-05,0,0.0,0.0,0,0,2019-01
2019-01-06,1117,,5896.0,51,651,2019-01
2019-01-07,1976,,9057.0,61,1110,2019-01
2019-01-08,1454,,7923.0,84,956,2019-01
2019-01-09,1809,,7752.0,62,1084,2019-01
2019-01-10,1445,,6858.0,51,954,2019-01
2019-01-11,1510,,8199.0,56,907,2019-01
2019-01-12,0,0.0,0.0,0,0,2019-01
2019-01-13,646,,2583.0,29,424,2019-01
2019-01-14,2557,,10421.0,55,1214,2019-01
2019-01-15,1447,,5174.0,51,900,2019-01
2019-01-16,1416,,7423.0,43,955,2019-01
2019-01-17,1502,,6837.0,54,963,2019-01
2019-01-18,1594,,7695.0,64,989,2019-01
2019-01-19,0,0.0,0.0,0,0,2019-01
2019-01-20,879,,3605.0,30,573,2019-01
2019-01-21,1485,,7441.0,61,848,2019-01
2019-01-22,1654,,9179.0,86,893,2019-01
2019-01-23,1289,,6800.0,71,775,2019-01
2019-01-24,1575,,8887.0,88,898,2019-01
2019-01-25,1008,,5707.0,100,662,2019-01
2019-01-26,0,0.0,0.0,0,0,2019-01
2019-01-27,722,,2934.0,25,488,2019-01
2019-01-28,1509,,7333.0,85,848,2019-01
2019-01-29,1574,,8362.0,86,849,2019-01
2019-01-30,1411,,6722.0,74,802,2019-01
2019-01-31,989,,5602.0,53,604,2019-01
2019-02-01,1232,6316.530000000001,6123.0,75,760,2019-02
2019-02-02,0,0.0,0.0,0,0,2019-02
2019-02-03,279,799.45,1209.0,11,220,2019-02
2019-02-04,1261,5356.04,5785.0,53,811,2019-02
2019-02-05,1228,5592.59,5494.0,58,771,2019-02
2019-02-06,879,4453.15,4141.0,31,604,2019-02
2019-02-07,785,3462.46,4670.0,66,532,2019-02
2019-02-08,957,5587.9400000000005,5085.0,95,665,2019-02
2019-02-09,0,0.0,0.0,0,0,2019-02
2019-02-10,624,1859.36,2154.0,24,430,2019-02
2019-02-11,1108,4374.6900000000005,6222.0,55,721,2019-02
2019-02-12,1335,7385.130000000001,7574.0,70,816,2019-02
2019-02-13,1191,3905.52,8118.0,69,699,2019-02
2019-02-14,1719,7810.66,8501.0,73,878,2019-02
2019-02-15,854,3084.8500000000004,5240.0,67,613,2019-02
2019-02-16,0,0.0,0.0,0,0,2019-02
2019-02-17,864,2721.29,3472.0,29,595,2019-02
2019-02-18,1425,17596.67,8133.0,59,818,2019-02
2019-02-19,1593,5573.04,8615.0,64,900,2019-02
2019-02-20,1578,7190.04,8022.0,68,862,2019-02
2019-02-21,1294,5068.530000000001,8106.0,66,784,2019-02
2019-02-22,978,3507.9400000000005,7219.0,51,596,2019-02
2019-02-23,0,0.0,0.0,0,0,2019-02
2019-02-24,812,2449.63,3619.0,35,566,2019-02
2019-02-25,1737,7995.4,7310.0,61,931,2019-02
2019-02-26,1361,7259.88,8008.0,67,845,2019-02
2019-02-27,935,3467.06,6053.0,67,550,2019-02
2019-02-28,1389,5659.09,7583.0,85,814,2019-02
2019-03-01,1107,3255.5,6483.0,56,723,2019-03
2019-03-02,0,0.0,0.0,0,0,2019-03
2019-03-03,844,2845.04,3385.0,35,520,2019-03
2019-03-04,1971,10757.98,7875.0,107,1058,2019-03
2019-03-05,1600,5333.129999999999,8907.0,61,888,2019-03
2019-03-06,1277,4801.92,7158.0,79,778,2019-03
2019-03-07,1131,3723.8999999999996,7185.0,90,678,2019-03
2019-03-08,959,10475.69,5861.0,66,615,2019-03
2019-03-09,0,0.0,0.0,0,0,2019-03
2019-03-10,537,1374.63,2014.0,17,419,2019-03
2019-03-11,1111,3851.69,6147.0,61,688,2019-03
2019-03-12,1292,11141.28,6931.0,65,728,2019-03
2019-03-13,874,3178.3100000000004,5766.0,59,588,2019-03
2019-03-14,2074,8655.67,9453.0,88,1081,2019-03
2019-03-15,1379,17046.97,7240.0,76,788,2019-03
2019-03-16,0,0.0,0.0,0,0,2019-03
2019-03-17,1453,5053.79,7791.0,64,864,2019-03
2019-03-18,1068,2938.76,6735.0,69,637,2019-03
2019-03-19,2384,10389.57,9848.0,83,1159,2019-03
2019-03-20,1319,4778.02,7486.0,88,793,2019-03
2019-03-21,1577,4687.93,9152.0,95,795,2019-03
2019-03-22,1386,5604.1,6963.0,67,824,2019-03
2019-03-23,0,0.0,0.0,0,0,2019-03
2019-03-24,737,2176.3999999999996,3193.0,46,515,2019-03
2019-03-25,1672,9699.41,8599.0,85,904,2019-03
2019-03-26,1983,9098.14,11440.0,95,990,2019-03
2019-03-27,1590,5140.84,9468.0,118,902,2019-03
2019-03-28,1738,9091.810000000001,8885.0,94,895,2019-03
2019-03-29,1261,4684.35,7496.0,107,765,2019-03
2019-03-30,0,0.0,0.0,0,0,2019-03
2019-03-31,731,1788.1599999999999,2723.0,22,526,2019-03
2019-04-01,1705,18797.46,8172.0,81,921,2019-04
2019-04-02,1215,6221.750000000001,7075.0,96,751,2019-04
2019-04-03,1122,3770.2599999999998,5857.0,89,756,2019-04
2019-04-04,1527,4707.59,7110.0,81,844,2019-04
2019-04-05,1441,9002.98,8736.0,136,884,2019-04
2019-04-06,0,0.0,0.0,0,0,2019-04
2019-04-07,940,3110.41,3996.0,37,637,2019-04
2019-04-08,1259,3611.4300000000003,8765.0,74,778,2019-04
2019-04-09,1152,3700.6899999999996,8366.0,81,666,2019-04
2019-04-10,1052,3022.28,7484.0,79,675,2019-04
2019-04-11,1608,5481.549999999999,10996.0,109,785,2019-04
2019-04-12,1483,8714.421,6927.0,57,719,2019-04
2019-04-13,0,0.0,0.0,0,0,2019-04
2019-04-14,968,2774.5699999999997,5480.0,44,620,2019-04
2019-04-15,3208,12345.27,10647.0,96,1286,2019-04
2019-04-16,1887,7149.88,9133.0,75,991,2019-04
2019-04-17,1025,3238.3900000000003,7680.0,89,603,2019-04
2019-04-18,1930,9542.42,9690.0,112,967,2019-04
2019-04-19,0,0.0,0.0,0,0,2019-04
2019-04-20,0,0.0,0.0,0,0,2019-04
