date,purchases,revenue,total_views,unique_invoices,unique_streams,year_month
2018-03-02,19,65.79,,1,1,2018-03
2018-03-03,0,0.0,0.0,0,0,2018-03
2018-03-04,0,0.0,0.0,0,0,2018-03
2018-03-05,4,11.5,,1,1,2018-03
2018-03-06,45,145.36999999999998,,2,1,2018-03
2018-03-07,4,12.7,,1,1,2018-03
2018-03-08,0,0.0,0.0,0,0,2018-03
2018-03-09,27,109.44999999999999,,2,1,2018-03
2018-03-10,0,0.0,0.0,0,0,2018-03
2018-03-11,0,0.0,0.0,0,0,2018-03
2018-03-12,50,131.41,,1,1,2018-03
2018-03-13,0,0.0,0.0,0,0,2018-03
2018-03-14,0,0.0,0.0,0,0,2018-03
2018-03-15,61,168.37999999999997,,1,1,2018-03
2018-03-16,0,0.0,0.0,0,0,2018-03
2018-03-17,0,0.0,0.0,0,0,2018-03
2018-03-18,0,0.0,0.0,0,0,2018-03
2018-03-19,0,0.0,0.0,0,0,2018-03
2018-03-20,0,0.0,0.0,0,0,2018-03
2018-03-21,33,102.57,,2,1,2018-03
2018-03-22,10,26.620000000000005,,1,1,2018-03
2018-03-23,4,24.8,,1,1,2018-03
2018-03-24,0,0.0,0.0,0,0,2018-03
2018-03-25,0,0.0,0.0,0,0,2018-03
2018-03-26,0,0.0,0.0,0,0,2018-03
2018-03-27,4,12.399999999999999,,1,1,2018-03
2018-03-28,0,0.0,0.0,0,0,2018-03
2018-03-29,26,60.099999999999994,,1,1,2018-03
2018-03-30,0,0.0,0.0,0,0,2018-03
2018-03-31,0,0.0,0.0,0,0,2018-03
2018-04-01,0,0.0,0.0,0,0,2018-04
2018-04-02,0,0.0,0.0,0,0,2018-04
2018-04-03,0,0.0,0.0,0,0,2018-04
2018-04-04,9,19.080000000000002,,1,1,2018-04
2018-04-05,0,0.0,0.0,0,0,2018-04
2018-04-06,25,96.05000000000001,,2,1,2018-04
2018-04-07,0,0.0,0.0,0,0,2018-04
2018-04-08,0,0.0,0.0,0,0,2018-04
2018-04-09,0,0.0,0.0,0,0,2018-04
2018-04-10,0,0.0,0.0,0,0,2018-04
2018-04-11,53,196.16000000000003,,2,1,2018-04
2018-04-12,0,0.0,0.0,0,0,2018-04
2018-04-13,5,2.76,,1,1,2018-04
2018-04-14,0,0.0,0.0,0,0,2018-04
2018-04-15,0,0.0,0.0,0,0,2018-04
2018-04-16,0,0.0,0.0,0,0,2018-04
2018-04-17,0,0.0,0.0,0,0,2018-04
2018-04-18,49,135.87,,1,1,2018-04
2018-04-19,2,3.38,,1,1,2018-04
2018-04-20,12,61.7,,1,1,2018-04
2018-04-21,0,0.0,0.0,0,0,2018-04
2018-04-22,0,0.0,0.0,0,0,2018-04
2018-04-23,0,0.0,0.0,0,0,2018-04
2018-04-24,0,0.0,0.0,0,0,2018-04
2018-04-25,69,178.11999999999998,,2,1,2018-04
2018-04-26,3,12.15,,1,1,2018-04
2018-04-27,0,0.0,0.0,0,0,2018-04
2018-04-28,0,0.0,0.0,0,0,2018-04
2018-04-29,0,0.0,0.0,0,0,2018-04
2018-04-30,0,0.0,0.0,0,0,2018-04
2018-05-01,0,0.0,0.0,0,0,2018-05
2018-05-02,0,0.0,0.0,0,0,2018-05
2018-05-03,174,465.52,,5,1,2018-05
2018-05-04,47,133.74999999999997,,2,1,2018-05
2018-05-05,0,0.0,0.0,0,0,2018-05
2018-05-06,0,0.0,0.0,0,0,2018-05
2018-05-07,15,40.36,,1,1,2018-05
2018-05-08,27,53.41,,1,1,2018-05
2018-05-09,20,62.49,,1,1,2018-05
2018-05-10,35,106.88,,2,1,2018-05
2018-05-11,2,4.6,,1,1,2018-05
2018-05-12,0,0.0,0.0,0,0,2018-05
2018-05-13,21,63.2,,1,1,2018-05
2018-05-14,0,0.0,0.0,0,0,2018-05
2018-05-15,0,0.0,0.0,0,0,2018-05
2018-05-16,2,4.2,,1,1,2018-05
2018-05-17,0,0.0,0.0,0,0,2018-05
2018-05-18,12,49.65,,1,1,2018-05
2018-05-19,0,0.0,0.0,0,0,2018-05
2018-05-20,0,0.0,0.0,0,0,2018-05
2018-05-21,0,0.0,0.0,0,0,2018-05
2018-05-22,0,0.0,0.0,0,0,2018-05
2018-05-23,73,270.08000000000004,,2,1,2018-05
2018-05-24,0,0.0,0.0,0,0,2018-05
2018-05-25,4,3.8,,2,1,2018-05
2018-05-26,0,0.0,0.0,0,0,2018-05
2018-05-27,0,0.0,0.0,0,0,2018-05
2018-05-28,0,0.0,0.0,0,0,2018-05
2018-05-29,10,23.8,,1,1,2018-05
2018-05-30,20,84.15,,3,1,2018-05
2018-05-31,29,109.41,,4,1,2018-05
2018-06-01,16,52.620000000000005,,1,1,2018-06
2018-06-02,0,0.0,0.0,0,0,2018-06
2018-06-03,32,90.03999999999999,,1,1,2018-06
2018-06-04,0,0.0,0.0,0,0,2018-06
2018-06-05,0,0.0,0.0,0,0,2018-06
2018-06-06,5,22.0,,1,1,2018-06
2018-06-07,34,131.89,,4,1,2018-06
2018-06-08,37,119.69,,1,1,2018-06
2018-06-09,0,0.0,0.0,0,0,2018-06
2018-06-10,0,0.0,0.0,0,0,2018-06
2018-06-11,41,123.30999999999999,,2,1,2018-06
2018-06-12,0,0.0,0.0,0,0,2018-06
2018-06-13,0,0.0,0.0,0,0,2018-06
2018-06-14,72,140.59,,1,1,2018-06
2018-06-15,0,0.0,0.0,0,0,2018-06
2018-06-16,0,0.0,0.0,0,0,2018-06
2018-06-17,0,0.0,0.0,0,0,2018-06
2018-06-18,0,0.0,0.0,0,0,2018-06
2018-06-19,35,89.0,,1,1,2018-06
2018-06-20,0,0.0,0.0,0,0,2018-06
2018-06-21,23,79.63,,1,1,2018-06
2018-06-22,0,0.0,0.0,0,0,2018-06
2018-06-23,0,0.0,0.0,0,0,2018-06
2018-06-24,0,0.0,0.0,0,0,2018-06
2018-06-25,0,0.0,0.0,0,0,2018-06
2018-06-26,52,187.23999999999998,,4,1,2018-06
2018-06-27,39,95.88000000000001,,1,1,2018-06
2018-06-28,23,83.08,,1,1,2018-06
2018-06-29,0,0.0,0.0,0,0,2018-06
2018-06-30,0,0.0,0.0,0,0,2018-06
2018-07-01,0,0.0,0.0,0,0,2018-07
2018-07-02,39,92.11999999999999,,3,1,2018-07
2018-07-03,6,15.55,,1,1,2018-07
2018-07-04,16,53.5,,1,1,2018-07
2018-07-05,0,0.0,0.0,0,0,2018-07
2018-07-06,0,0.0,0.0,0,0,2018-07
2018-07-07,0,0.0,0.0,0,0,2018-07
2018-07-08,0,0.0,0.0,0,0,2018-07
2018-07-09,0,0.0,0.0,0,0,2018-07
2018-07-10,0,0.0,0.0,0,0,2018-07
2018-07-11,0,0.0,0.0,0,0,2018-07
2018-07-12,57,210.39999999999998,,3,1,2018-07
2018-07-13,0,0.0,0.0,0,0,2018-07
2018-07-14,0,0.0,0.0,0,0,2018-07
2018-07-15,0,0.0,0.0,0,0,2018-07
2018-07-16,0,0.0,0.0,0,0,2018-07
2018-07-17,0,0.0,0.0,0,0,2018-07
2018-07-18,3,10.45,,1,1,2018-07
2018-07-19,23,53.71000000000001,,1,1,2018-07
2018-07-20,53,162.41,,1,1,2018-07
2018-07-21,0,0.0,0.0,0,0,2018-07
2018-07-22,8,36.61,,1,1,2018-07
2018-07-23,0,0.0,0.0,0,0,2018-07
2018-07-24,76,138.20999999999998,,2,1,2018-07
2018-07-25,37,139.5,,2,1,2018-07
2018-07-26,20,3871.3999999999996,,4,1,2018-07
2018-07-27,0,0.0,0.0,0,0,2018-07
2018-07-28,0,0.0,0.0,0,0,2018-07
2018-07-29,0,0.0,0.0,0,0,2018-07
2018-07-30,0,0.0,0.0,0,0,2018-07
2018-07-31,0,0.0,0.0,0,0,2018-07
2018-08-01,10,34.15,,1,1,2018-08
2018-08-02,8,42.150000000000006,,2,1,2018-08
2018-08-03,0,0.0,0.0,0,0,2018-08
2018-08-04,0,0.0,0.0,0,0,2018-08
2018-08-05,0,0.0,0.0,0,0,2018-08
2018-08-06,84,160.85,,2,1,2018-08
2018-08-07,0,0.0,0.0,0,0,2018-08
2018-08-08,0,0.0,0.0,0,0,2018-08
2018-08-09,0,0.0,0.0,0,0,2018-08
2018-08-10,0,0.0,0.0,0,0,2018-08
2018-08-11,0,0.0,0.0,0,0,2018-08
2018-08-12,10,31.56,,1,1,2018-08
2018-08-13,0,0.0,0.0,0,0,2018-08
2018-08-14,0,0.0,0.0,0,0,2018-08
2018-08-15,0,0.0,0.0,0,0,2018-08
2018-08-16,0,0.0,0.0,0,0,2018-08
2018-08-17,0,0.0,0.0,0,0,2018-08
2018-08-18,0,0.0,0.0,0,0,2018-08
2018-08-19,0,0.0,0.0,0,0,2018-08
2018-08-20,22,32.69,,1,1,2018-08
2018-08-21,0,0.0,0.0,0,0,2018-08
2018-08-22,72,308.37,,3,1,2018-08
2018-08-23,0,0.0,0.0,0,0,2018-08
2018-08-24,0,0.0,0.0,0,0,2018-08
2018-08-25,0,0.0,0.0,0,0,2018-08
2018-08-26,0,0.0,0.0,0,0,2018-08
2018-08-27,0,0.0,0.0,0,0,2018-08
2018-08-28,17,39.08,,2,1,2018-08
2018-08-29,9,38.55,,1,1,2018-08
2018-08-30,81,2507.3500000000004,,6,1,2018-08
2018-08-31,45,156.84999999999997,,2,1,2018-08
2018-09-01,0,0.0,0.0,0,0,2018-09
2018-09-02,8,27.05,,1,1,2018-09
2018-09-03,24,59.339999999999996,,1,1,2018-09
2018-09-04,17,52.34,,1,1,2018-09
2018-09-05,15,52.589999999999996,,1,1,2018-09
2018-09-06,179,521.8100000000001,,4,1,2018-09
2018-09-07,3,32.65,,1,1,2018-09
2018-09-08,0,0.0,0.0,0,0,2018-09
2018-09-09,0,0.0,0.0,0,0,2018-09
2018-09-10,2,22.7,,1,1,2018-09
2018-09-11,35,120.99000000000001,,2,1,2018-09
2018-09-12,1,18.0,,1,1,2018-09
2018-09-13,4,21.35,,1,1,2018-09
2018-09-14,1,4.95,,1,1,2018-09
2018-09-15,0,0.0,0.0,0,0,2018-09
2018-09-16,0,0.0,0.0,0,0,2018-09
2018-09-17,14,84.11,,3,1,2018-09
2018-09-18,0,0.0,0.0,0,0,2018-09
2018-09-19,36,98.30000000000001,,1,1,2018-09
2018-09-20,60,169.39999999999998,,3,1,2018-09
2018-09-21,0,0.0,0.0,0,0,2018-09
2018-09-22,0,0.0,0.0,0,0,2018-09
2018-09-23,0,0.0,0.0,0,0,2018-09
2018-09-24,0,0.0,0.0,0,0,2018-09
2018-09-25,45,6.81,,1,1,2018-09
2018-09-26,2,3.4,,1,1,2018-09
2018-09-27,33,90.33999999999999,,3,1,2018-09
2018-09-28,0,0.0,0.0,0,0,2018-09
2018-09-29,0,0.0,0.0,0,0,2018-09
2018-09-30,42,102.92,,2,1,2018-09
2018-10-01,27,56.11,,2,1,2018-10
2018-10-02,10,60.800000000000004,,1,1,2018-10
2018-10-03,0,0.0,0.0,0,0,2018-10
2018-10-04,0,0.0,0.0,0,0,2018-10
2018-10-05,0,0.0,0.0,0,0,2018-10
2018-10-06,0,0.0,0.0,0,0,2018-10
2018-10-07,47,122.26999999999998,,1,1,2018-10
2018-10-08,92,212.57,,3,1,2018-10
2018-10-09,50,248.57,,3,1,2018-10
2018-10-10,43,129.42999999999998,,2,1,2018-10
2018-10-11,133,320.89,,4,1,2018-10
2018-10-12,27,99.91,,2,1,2018-10
2018-10-13,0,0.0,0.0,0,0,2018-10
2018-10-14,0,0.0,0.0,0,0,2018-10
2018-10-15,0,0.0,0.0,0,0,2018-10
2018-10-16,0,0.0,0.0,0,0,2018-10
2018-10-17,16,60.06,,3,1,2018-10
2018-10-18,2,11.399999999999999,,1,1,2018-10
2018-10-19,52,181.49,,3,1,2018-10
2018-10-20,0,0.0,0.0,0,0,2018-10
2018-10-21,92,211.09999999999994,,3,1,2018-10
2018-10-22,3,16.55,,2,1,2018-10
2018-10-23,68,131.74,,2,1,2018-10
2018-10-24,0,0.0,0.0,0,0,2018-10
2018-10-25,0,0.0,0.0,0,0,2018-10
2018-10-26,5,12.55,,1,1,2018-10
2018-10-27,0,0.0,0.0,0,0,2018-10
2018-10-28,0,0.0,0.0,0,0,2018-10
2018-10-29,2,7.5,,1,1,2018-10
2018-10-30,30,85.85000000000001,,1,1,2018-10
2018-10-31,0,0.0,0.0,0,0,2018-10
2018-11-01,0,0.0,0.0,0,0,2018-11
2018-11-02,0,0.0,0.0,0,0,2018-11
2018-11-03,0,0.0,0.0,0,0,2018-11
2018-11-04,31,109.89000000000001,,2,1,2018-11
2018-11-05,4,19.299999999999997,,2,1,2018-11
2018-11-06,109,405.52,,5,1,2018-11
2018-11-07,10,49.85,,1,1,2018-11
2018-11-08,101,228.58999999999992,,2,1,2018-11
2018-11-09,21,37.86000000000001,,2,1,2018-11
2018-11-10,0,0.0,0.0,0,0,2018-11
2018-11-11,14,13.35,,1,1,2018-11
2018-11-12,0,0.0,0.0,0,0,2018-11
2018-11-13,118,361.49,,4,1,2018-11
2018-11-14,12,29.82,,1,1,2018-11
2018-11-15,0,0.0,0.0,0,0,2018-11
2018-11-16,139,613.5899999999999,,7,1,2018-11
2018-11-17,0,0.0,0.0,0,0,2018-11
2018-11-18,54,186.55999999999997,,3,1,2018-11
2018-11-19,79,196.49999999999994,,2,1,2018-11
2018-11-20,124,206.52999999999997,,4,1,2018-11
2018-11-21,0,0.0,0.0,0,0,2018-11
2018-11-22,0,0.0,0.0,0,0,2018-11
2018-11-23,112,318.22,,4,1,2018-11
2018-11-24,0,0.0,0.0,0,0,2018-11
2018-11-25,0,0.0,0.0,0,0,2018-11
2018-11-26,18,33.25,,2,1,2018-11
2018-11-27,11,60.85,,2,1,2018-11
2018-11-28,40,110.58000000000001,,1,1,2018-11
2018-11-29,0,0.0,0.0,0,0,2018-11
2018-11-30,46,179.76,,2,1,2018-11
2018-12-01,0,0.0,0.0,0,0,2018-12
2018-12-02,126,,,1,1,2018-12
2018-12-03,0,0.0,0.0,0,0,2018-12
2018-12-04,122,,,2,1,2018-12
2018-12-05,22,,,1,1,2018-12
2018-12-06,186,,,5,1,2018-12
2018-12-07,16,,,1,1,2018-12
2018-12-08,0,0.0,0.0,0,0,2018-12
2018-12-09,0,0.0,0.0,0,0,2018-12
2018-12-10,0,0.0,0.0,0,0,2018-12
2018-12-11,0,0.0,0.0,0,0,2018-12
2018-12-12,67,,,1,1,2018-12
2018-12-13,3,,,3,1,2018-12
2018-12-14,11,,,2,1,2018-12
2018-12-15,0,0.0,0.0,0,0,2018-12
2018-12-16,0,0.0,0.0,0,0,2018-12
2018-12-17,62,,,2,1,2018-12
2018-12-18,5,,,2,1,2018-12
2018-12-19,4,,,1,1,2018-12
2018-12-20,0,0.0,0.0,0,0,2018-12
2018-12-21,0,0.0,0.0,0,0,2018-12
2018-12-22,0,0.0,0.0,0,0,2018-12
2018-12-23,0,0.0,0.0,0,0,2018-12
2018-12-24,0,0.0,0.0,0,0,2018-12
2018-12-25,0,0.0,0.0,0,0,2018-12
2018-12-26,0,0.0,0.0,0,0,2018-12
2018-12-27,0,0.0,0.0,0,0,2018-12
2018-12-28,0,0.0,0.0,0,0,2018-12
2018-12-29,0,0.0,0.0,0,0,2018-12
2018-12-30,0,0.0,0.0,0,0,2018-12
2018-12-31,0,0.0,0.0,0,0,2018-12
2019-01-01,0,0.0,0.0,0,0,2019-01
2019-01-02,76,,655.0,4,66,2019-01
2019-01-03,47,,315.0,3,44,2019-01
2019-01-04,37,,296.0,2,34,2019-01
2019-01-05,0,0.0,0.0,0,0,2019-01
2019-01-06,9,,78.0,1,9,2019-01
2019-01-07,50,,466.0,1,50,2019-01
2019-01-08,30,,253.0,4,27,2019-01
2019-01-09,63,,532.0,4,60,2019-01
2019-01-10,0,0.0,0.0,0,0,2019-01
2019-01-11,91,,891.0,3,82,2019-01
2019-01-12,0,0.0,0.0,0,0,2019-01
2019-01-13,0,0.0,0.0,0,0,2019-01
2019-01-14,21,,241.0,1,21,2019-01
2019-01-15,0,0.0,0.0,0,0,2019-01
2019-01-16,31,,289.0,1,31,2019-01
2019-01-17,73,,649.0,2,73,2019-01
2019-01-18,3,,6.0,1,3,2019-01
2019-01-19,0,0.0,0.0,0,0,2019-01
2019-01-20,12,,90.0,1,12,2019-01
2019-01-21,9,,79.0,1,9,2019-01
2019-01-22,4,,9.0,3,4,2019-01
2019-01-23,0,0.0,0.0,0,0,2019-01
2019-01-24,3,,6.0,1,3,2019-01
2019-01-25,51,,372.0,3,47,2019-01
2019-01-26,0,0.0,0.0,0,0,2019-01
2019-01-27,0,0.0,0.0,0,0,2019-01
2019-01-28,65,,637.0,3,63,2019-01
2019-01-29,19,,165.0,1,19,2019-01
2019-01-30,29,,280.0,2,28,2019-01
2019-01-31,0,0.0,0.0,0,0,2019-01
2019-02-01,63,157.93999999999997,570.0,1,63,2019-02
2019-02-02,0,0.0,0.0,0,0,2019-02
2019-02-03,0,0.0,0.0,0,0,2019-02
2019-02-04,0,0.0,0.0,0,0,2019-02
2019-02-05,14,30.590000000000003,139.0,1,14,2019-02
2019-02-06,27,86.13000000000001,234.0,1,27,2019-02
2019-02-07,13,28.71,146.0,1,13,2019-02
2019-02-08,0,0.0,0.0,0,0,2019-02
2019-02-09,0,0.0,0.0,0,0,2019-02
2019-02-10,0,0.0,0.0,0,0,2019-02
2019-02-11,1,0.42,1.0,1,1,2019-02
2019-02-12,12,63.2,102.0,2,11,2019-02
2019-02-13,49,91.32000000000001,538.0,2,48,2019-02
2019-02-14,16,57.7,116.0,1,16,2019-02
2019-02-15,55,130.37999999999997,579.0,3,55,2019-02
2019-02-16,0,0.0,0.0,0,0,2019-02
2019-02-17,0,0.0,0.0,0,0,2019-02
2019-02-18,41,151.42999999999998,320.0,2,40,2019-02
2019-02-19,3,7.9,1.0,2,3,2019-02
2019-02-20,21,49.33,245.0,2,21,2019-02
2019-02-21,0,0.0,0.0,0,0,2019-02
2019-02-22,0,0.0,0.0,0,0,2019-02
2019-02-23,0,0.0,0.0,0,0,2019-02
2019-02-24,5,23.85,50.0,1,5,2019-02
2019-02-25,58,215.4,462.0,4,54,2019-02
2019-02-26,59,184.89000000000001,497.0,2,56,2019-02
2019-02-27,0,0.0,0.0,0,0,2019-02
2019-02-28,30,104.76,273.0,2,29,2019-02
2019-03-01,16,66.85,114.0,1,16,2019-03
2019-03-02,0,0.0,0.0,0,0,2019-03
2019-03-03,0,0.0,0.0,0,0,2019-03
2019-03-04,1,0.85,0.0,1,1,2019-03
2019-03-05,3,13.85,8.0,1,3,2019-03
2019-03-06,0,0.0,0.0,0,0,2019-03
2019-03-07,0,0.0,0.0,0,0,2019-03
2019-03-08,20,94.95,179.0,1,20,2019-03
2019-03-09,0,0.0,0.0,0,0,2019-03
2019-03-10,18,53.82,160.0,1,18,2019-03
2019-03-11,21,92.1,166.0,1,21,2019-03
2019-03-12,30,76.27,272.0,2,30,2019-03
2019-03-13,16,79.34,113.0,2,16,2019-03
2019-03-14,0,0.0,0.0,0,0,2019-03
2019-03-15,0,0.0,0.0,0,0,2019-03
2019-03-16,0,0.0,0.0,0,0,2019-03
2019-03-17,15,30.78,154.0,1,15,2019-03
2019-03-18,44,90.16,90.0,2,42,2019-03
2019-03-19,31,125.74,201.0,1,31,2019-03
2019-03-20,74,223.02,687.0,4,65,2019-03
2019-03-21,0,0.0,0.0,0,0,2019-03
2019-03-22,23,63.21000000000001,210.0,1,23,2019-03
2019-03-23,0,0.0,0.0,0,0,2019-03
2019-03-24,8,63.05,53.0,1,8,2019-03
2019-03-25,69,156.69,684.0,1,69,2019-03
2019-03-26,0,0.0,0.0,0,0,2019-03
2019-03-27,0,0.0,0.0,0,0,2019-03
2019-03-28,72,214.69,718.0,3,71,2019-03
2019-03-29,13,32.22,138.0,3,13,2019-03
2019-03-30,0,0.0,0.0,0,0,2019-03
2019-03-31,0,0.0,0.0,0,0,2019-03
2019-04-01,28,217.7,212.0,2,27,2019-04
2019-04-02,2,2272.6,3.0,2,1,2019-04
2019-04-03,0,0.0,0.0,0,0,2019-04
2019-04-04,24,90.30000000000001,185.0,1,24,2019-04
2019-04-05,0,0.0,0.0,0,0,2019-04
2019-04-06,0,0.0,0.0,0,0,2019-04
2019-04-07,0,0.0,0.0,0,0,2019-04
2019-04-08,1,12.75,2.0,1,1,2019-04
2019-04-09,0,0.0,0.0,0,0,2019-04
2019-04-10,0,0.0,0.0,0,0,2019-04
2019-04-11,32,143.16,241.0,2,31,2019-04
2019-04-12,0,0.0,0.0,0,0,2019-04
2019-04-13,0,0.0,0.0,0,0,2019-04
2019-04-14,31,91.69000000000001,265.0,2,31,2019-04
2019-04-15,2,12.25,2.0,1,2,2019-04
2019-04-16,0,0.0,0.0,0,0,2019-04
2019-04-17,18,76.05,148.0,1,18,2019-04
2019-04-18,45,146.05,255.0,2,45,2019-04
2019-04-19,0,0.0,0.0,0,0,2019-04
2019-04-20,0,0.0,0.0,0,0,2019-04
2019-04-21,0,0.0,0.0,0,0,2019-04
2019-04-22,0,0.0,0.0,0,0,2019-04
2019-04-23,28,58.70000000000001,84.0,1,26,2019-04
2019-04-24,1,5.95,2.0,1,1,2019-04
2019-04-25,8,37.85,64.0,1,8,2019-04
2019-04-26,0,0.0,0.0,0,0,2019-04
2019-04-27,0,0.0,0.0,0,0,2019-04
2019-04-28,0,0.0,0.0,0,0,2019-04
2019-04-29,0,0.0,0.0,0,0,2019-04
2019-04-30,52,153.96999999999997,518.0,6,47,2019-04
2019-05-01,0,0.0,0.0,0,0,2019-05
2019-05-02,11,38.6,100.0,1,11,2019-05
