date,purchases,revenue,total_views,unique_invoices,unique_streams,year_month
2018-03-04,0,0.0,0.0,0,0,2018-03
2018-03-05,0,0.0,0.0,0,0,2018-03
2018-03-06,6,69.25000000000001,,2,1,2018-03
2018-03-07,36,189.01,,2,1,2018-03
2018-03-08,0,0.0,0.0,0,0,2018-03
2018-03-09,36,174.55999999999997,,1,1,2018-03
2018-03-10,0,0.0,0.0,0,0,2018-03
2018-03-11,0,0.0,0.0,0,0,2018-03
2018-03-12,71,281.16999999999996,,2,1,2018-03
2018-03-13,1,3.75,,1,1,2018-03
2018-03-14,19,113.53000000000002,,1,1,2018-03
2018-03-15,42,215.44,,2,1,2018-03
2018-03-16,58,260.51,,1,1,2018-03
2018-03-17,0,0.0,0.0,0,0,2018-03
2018-03-18,0,0.0,0.0,0,0,2018-03
2018-03-19,33,90.57000000000001,,1,1,2018-03
2018-03-20,16,107.75,,1,1,2018-03
2018-03-21,31,1972.28,,9,1,2018-03
2018-03-22,91,369.53000000000003,,2,1,2018-03
2018-03-23,31,164.95,,1,1,2018-03
2018-03-24,0,0.0,0.0,0,0,2018-03
2018-03-25,0,0.0,0.0,0,0,2018-03
2018-03-26,0,0.0,0.0,0,0,2018-03
2018-03-27,81,365.57,,3,1,2018-03
2018-03-28,0,0.0,0.0,0,0,2018-03
2018-03-29,0,0.0,0.0,0,0,2018-03
2018-03-30,0,0.0,0.0,0,0,2018-03
2018-03-31,0,0.0,0.0,0,0,2018-03
2018-04-01,0,0.0,0.0,0,0,2018-04
2018-04-02,0,0.0,0.0,0,0,2018-04
2018-04-03,0,0.0,0.0,0,0,2018-04
2018-04-04,15,74.54,,1,1,2018-04
2018-04-05,0,0.0,0.0,0,0,2018-04
2018-04-06,0,0.0,0.0,0,0,2018-04
2018-04-07,0,0.0,0.0,0,0,2018-04
2018-04-08,0,0.0,0.0,0,0,2018-04
2018-04-09,51,153.23999999999998,,3,1,2018-04
2018-04-10,42,98.62,,3,1,2018-04
2018-04-11,53,130.96,,1,1,2018-04
2018-04-12,0,0.0,0.0,0,0,2018-04
2018-04-13,0,0.0,0.0,0,0,2018-04
2018-04-14,0,0.0,0.0,0,0,2018-04
2018-04-15,0,0.0,0.0,0,0,2018-04
2018-04-16,101,384.05,,3,1,2018-04
2018-04-17,36,154.41,,1,1,2018-04
2018-04-18,0,0.0,0.0,0,0,2018-04
2018-04-19,63,245.87999999999997,,3,1,2018-04
2018-04-20,0,0.0,0.0,0,0,2018-04
2018-04-21,0,0.0,0.0,0,0,2018-04
2018-04-22,40,197.45,,1,1,2018-04
2018-04-23,103,1057.4899999999998,,4,1,2018-04
2018-04-24,1,12.75,,1,1,2018-04
2018-04-25,0,0.0,0.0,0,0,2018-04
2018-04-26,79,321.03000000000003,,2,1,2018-04
2018-04-27,51,100.75999999999999,,2,1,2018-04
2018-04-28,0,0.0,0.0,0,0,2018-04
2018-04-29,42,111.37,,1,1,2018-04
2018-04-30,0,0.0,0.0,0,0,2018-04
2018-05-01,68,685.3399999999999,,5,1,2018-05
2018-05-02,0,0.0,0.0,0,0,2018-05
2018-05-03,196,671.1199999999999,,2,1,2018-05
2018-05-04,0,0.0,0.0,0,0,2018-05
2018-05-05,0,0.0,0.0,0,0,2018-05
2018-05-06,165,625.0899999999999,,3,1,2018-05
2018-05-07,54,315.76,,2,1,2018-05
2018-05-08,55,173.23000000000002,,1,1,2018-05
2018-05-09,0,0.0,0.0,0,0,2018-05
2018-05-10,24,79.69,,1,1,2018-05
2018-05-11,2,10.15,,1,1,2018-05
2018-05-12,0,0.0,0.0,0,0,2018-05
2018-05-13,0,0.0,0.0,0,0,2018-05
2018-05-14,56,191.89999999999998,,1,1,2018-05
2018-05-15,0,0.0,0.0,0,0,2018-05
2018-05-16,2,8.44,,1,1,2018-05
2018-05-17,28,226.85,,2,1,2018-05
2018-05-18,24,134.95,,1,1,2018-05
2018-05-19,0,0.0,0.0,0,0,2018-05
2018-05-20,0,0.0,0.0,0,0,2018-05
2018-05-21,30,138.21999999999997,,1,1,2018-05
2018-05-22,1,5.55,,1,1,2018-05
2018-05-23,69,266.06,,1,1,2018-05
2018-05-24,0,0.0,0.0,0,0,2018-05
2018-05-25,0,0.0,0.0,0,0,2018-05
2018-05-26,0,0.0,0.0,0,0,2018-05
2018-05-27,0,0.0,0.0,0,0,2018-05
2018-05-28,0,0.0,0.0,0,0,2018-05
2018-05-29,0,0.0,0.0,0,0,2018-05
2018-05-30,0,0.0,0.0,0,0,2018-05
2018-05-31,74,229.23000000000002,,3,1,2018-05
2018-06-01,0,0.0,0.0,0,0,2018-06
2018-06-02,0,0.0,0.0,0,0,2018-06
2018-06-03,0,0.0,0.0,0,0,2018-06
2018-06-04,0,0.0,0.0,0,0,2018-06
2018-06-05,0,0.0,0.0,0,0,2018-06
2018-06-06,0,0.0,0.0,0,0,2018-06
2018-06-07,2,3.9000000000000004,,1,1,2018-06
2018-06-08,70,316.89000000000004,,2,1,2018-06
2018-06-09,0,0.0,0.0,0,0,2018-06
2018-06-10,0,0.0,0.0,0,0,2018-06
2018-06-11,144,651.08,,3,1,2018-06
2018-06-12,50,126.85,,2,1,2018-06
2018-06-13,7,77.2,,1,1,2018-06
2018-06-14,50,171.75,,3,1,2018-06
2018-06-15,0,0.0,0.0,0,0,2018-06
2018-06-16,0,0.0,0.0,0,0,2018-06
2018-06-17,5,29.119999999999997,,1,1,2018-06
2018-06-18,0,0.0,0.0,0,0,2018-06
2018-06-19,12,70.15,,1,1,2018-06
2018-06-20,83,487.24,,3,1,2018-06
2018-06-21,36,194.44999999999993,,2,1,2018-06
2018-06-22,40,208.77,,1,1,2018-06
2018-06-23,0,0.0,0.0,0,0,2018-06
2018-06-24,0,0.0,0.0,0,0,2018-06
2018-06-25,0,0.0,0.0,0,0,2018-06
2018-06-26,7,34.800000000000004,,1,1,2018-06
2018-06-27,71,530.95,,6,1,2018-06
2018-06-28,55,141.82999999999996,,1,1,2018-06
2018-06-29,0,0.0,0.0,0,0,2018-06
2018-06-30,0,0.0,0.0,0,0,2018-06
2018-07-01,0,0.0,0.0,0,0,2018-07
2018-07-02,13,104.25,,1,1,2018-07
2018-07-03,17,32.95,,1,1,2018-07
2018-07-04,108,320.56,,3,1,2018-07
2018-07-05,0,0.0,0.0,0,0,2018-07
2018-07-06,102,345.71000000000004,,3,1,2018-07
2018-07-07,0,0.0,0.0,0,0,2018-07
2018-07-08,0,0.0,0.0,0,0,2018-07
2018-07-09,41,258.71,,2,1,2018-07
2018-07-10,90,336.83000000000004,,2,1,2018-07
2018-07-11,82,350.46000000000004,,4,1,2018-07
2018-07-12,9,23.37,,1,1,2018-07
2018-07-13,54,252.64999999999998,,5,1,2018-07
2018-07-14,0,0.0,0.0,0,0,2018-07
2018-07-15,20,137.6,,1,1,2018-07
2018-07-16,1,8.5,,1,1,2018-07
2018-07-17,32,190.0,,1,1,2018-07
2018-07-18,1,12.8,,1,1,2018-07
2018-07-19,0,0.0,0.0,0,0,2018-07
2018-07-20,0,0.0,0.0,0,0,2018-07
2018-07-21,0,0.0,0.0,0,0,2018-07
2018-07-22,8,36.25,,2,1,2018-07
2018-07-23,11,1276.02,,3,1,2018-07
2018-07-24,17,112.54,,1,1,2018-07
2018-07-25,0,0.0,0.0,0,0,2018-07
2018-07-26,1,29.95,,1,1,2018-07
2018-07-27,33,108.52,,2,1,2018-07
2018-07-28,0,0.0,0.0,0,0,2018-07
2018-07-29,0,0.0,0.0,0,0,2018-07
2018-07-30,0,0.0,0.0,0,0,2018-07
2018-07-31,59,196.14999999999998,,2,1,2018-07
2018-08-01,0,0.0,0.0,0,0,2018-08
2018-08-02,77,314.58,,1,1,2018-08
2018-08-03,1,8.5,,1,1,2018-08
2018-08-04,0,0.0,0.0,0,0,2018-08
2018-08-05,21,55.6,,1,1,2018-08
2018-08-06,16,115.64999999999999,,2,1,2018-08
2018-08-07,0,0.0,0.0,0,0,2018-08
2018-08-08,2,77.27,,2,1,2018-08
2018-08-09,25,68.3,,2,1,2018-08
2018-08-10,28,136.08999999999997,,1,1,2018-08
2018-08-11,0,0.0,0.0,0,0,2018-08
2018-08-12,73,327.72999999999996,,3,1,2018-08
2018-08-13,0,0.0,0.0,0,0,2018-08
2018-08-14,0,0.0,0.0,0,0,2018-08
2018-08-15,69,179.14000000000001,,2,1,2018-08
2018-08-16,36,203.10999999999999,,4,1,2018-08
2018-08-17,67,357.27,,4,1,2018-08
2018-08-18,0,0.0,0.0,0,0,2018-08
2018-08-19,52,139.91999999999996,,1,1,2018-08
2018-08-20,48,163.32,,3,1,2018-08
2018-08-21,14,89.99,,2,1,2018-08
2018-08-22,0,0.0,0.0,0,0,2018-08
2018-08-23,25,135.26999999999998,,1,1,2018-08
2018-08-24,0,0.0,0.0,0,0,2018-08
2018-08-25,0,0.0,0.0,0,0,2018-08
2018-08-26,0,0.0,0.0,0,0,2018-08
2018-08-27,0,0.0,0.0,0,0,2018-08
2018-08-28,67,292.34000000000003,,2,1,2018-08
2018-08-29,1,1.45,,1,1,2018-08
2018-08-30,30,123.5,,1,1,2018-08
2018-08-31,0,0.0,0.0,0,0,2018-08
2018-09-01,0,0.0,0.0,0,0,2018-09
2018-09-02,50,152.36999999999998,,1,1,2018-09
2018-09-03,20,130.5,,1,1,2018-09
2018-09-04,52,108.39000000000001,,1,1,2018-09
2018-09-05,66,417.84999999999997,,2,1,2018-09
2018-09-06,2,2.17,,1,1,2018-09
2018-09-07,0,0.0,0.0,0,0,2018-09
2018-09-08,0,0.0,0.0,0,0,2018-09
2018-09-09,5,6.379999999999999,,1,1,2018-09
2018-09-10,39,128.74,,3,1,2018-09
2018-09-11,0,0.0,0.0,0,0,2018-09
2018-09-12,26,63.0,,1,1,2018-09
2018-09-13,63,245.81999999999994,,2,1,2018-09
2018-09-14,1,1.65,,1,1,2018-09
2018-09-15,0,0.0,0.0,0,0,2018-09
2018-09-16,0,0.0,0.0,0,0,2018-09
2018-09-17,95,771.78,,4,1,2018-09
2018-09-18,100,260.77,,6,1,2018-09
2018-09-19,0,0.0,0.0,0,0,2018-09
2018-09-20,29,123.94,,1,1,2018-09
2018-09-21,0,0.0,0.0,0,0,2018-09
2018-09-22,0,0.0,0.0,0,0,2018-09
2018-09-23,11,81.3,,1,1,2018-09
2018-09-24,171,573.8700000000001,,6,1,2018-09
2018-09-25,102,317.39000000000004,,2,1,2018-09
2018-09-26,35,1632.02,,7,1,2018-09
2018-09-27,113,2798.71,,4,1,2018-09
2018-09-28,0,0.0,0.0,0,0,2018-09
2018-09-29,0,0.0,0.0,0,0,2018-09
2018-09-30,240,652.2100000000002,,5,1,2018-09
2018-10-01,13,111.69999999999999,,2,1,2018-10
2018-10-02,29,5022.74,,4,1,2018-10
2018-10-03,39,223.34999999999997,,2,1,2018-10
2018-10-04,0,0.0,0.0,0,0,2018-10
2018-10-05,29,178.71999999999997,,2,1,2018-10
2018-10-06,0,0.0,0.0,0,0,2018-10
2018-10-07,0,0.0,0.0,0,0,2018-10
2018-10-08,55,176.32999999999998,,1,1,2018-10
2018-10-09,0,0.0,0.0,0,0,2018-10
2018-10-10,26,212.95,,2,1,2018-10
2018-10-11,164,600.26,,3,1,2018-10
2018-10-12,0,0.0,0.0,0,0,2018-10
2018-10-13,0,0.0,0.0,0,0,2018-10
2018-10-14,63,301.0,,1,1,2018-10
2018-10-15,78,418.54999999999995,,3,1,2018-10
2018-10-16,73,283.55,,4,1,2018-10
2018-10-17,18,103.72,,2,1,2018-10
2018-10-18,156,679.72,,8,1,2018-10
2018-10-19,53,1868.9200000000003,,5,1,2018-10
2018-10-20,0,0.0,0.0,0,0,2018-10
2018-10-21,0,0.0,0.0,0,0,2018-10
2018-10-22,54,220.82,,2,1,2018-10
2018-10-23,130,520.02,,4,1,2018-10
2018-10-24,150,429.88,,2,1,2018-10
2018-10-25,77,8086.079999999999,,7,1,2018-10
2018-10-26,0,0.0,0.0,0,0,2018-10
2018-10-27,0,0.0,0.0,0,0,2018-10
2018-10-28,0,0.0,0.0,0,0,2018-10
2018-10-29,48,189.82999999999998,,2,1,2018-10
2018-10-30,6,20.25,,1,1,2018-10
2018-10-31,73,362.58000000000004,,3,1,2018-10
2018-11-01,40,111.19,,2,1,2018-11
2018-11-02,104,394.9200000000001,,7,1,2018-11
2018-11-03,0,0.0,0.0,0,0,2018-11
2018-11-04,17,57.31999999999999,,1,1,2018-11
2018-11-05,39,183.43999999999997,,1,1,2018-11
2018-11-06,81,267.01000000000005,,3,1,2018-11
2018-11-07,48,118.25,,2,1,2018-11
2018-11-08,1,9.95,,1,1,2018-11
2018-11-09,51,313.41,,3,1,2018-11
2018-11-10,0,0.0,0.0,0,0,2018-11
2018-11-11,0,0.0,0.0,0,0,2018-11
2018-11-12,262,956.51,,5,1,2018-11
2018-11-13,94,356.87999999999994,,3,1,2018-11
2018-11-14,0,0.0,0.0,0,0,2018-11
2018-11-15,64,243.72,,3,1,2018-11
2018-11-16,35,210.29999999999998,,2,1,2018-11
2018-11-17,0,0.0,0.0,0,0,2018-11
2018-11-18,30,205.91999999999996,,3,1,2018-11
2018-11-19,7,77.25,,1,1,2018-11
2018-11-20,39,257.96,,4,1,2018-11
2018-11-21,4,39.4,,3,1,2018-11
2018-11-22,0,0.0,0.0,0,0,2018-11
2018-11-23,41,182.34,,2,1,2018-11
2018-11-24,0,0.0,0.0,0,0,2018-11
2018-11-25,0,0.0,0.0,0,0,2018-11
2018-11-26,37,282.53999999999996,,2,1,2018-11
2018-11-27,0,0.0,0.0,0,0,2018-11
2018-11-28,42,267.28,,2,1,2018-11
2018-11-29,6,22.5,,2,1,2018-11
2018-11-30,170,677.52,,3,1,2018-11
2018-12-01,0,0.0,0.0,0,0,2018-12
2018-12-02,0,0.0,0.0,0,0,2018-12
2018-12-03,72,,,3,1,2018-12
2018-12-04,0,0.0,0.0,0,0,2018-12
2018-12-05,0,0.0,0.0,0,0,2018-12
2018-12-06,64,,,1,1,2018-12
2018-12-07,51,,,1,1,2018-12
2018-12-08,0,0.0,0.0,0,0,2018-12
2018-12-09,0,0.0,0.0,0,0,2018-12
2018-12-10,0,0.0,0.0,0,0,2018-12
2018-12-11,0,0.0,0.0,0,0,2018-12
2018-12-12,0,0.0,0.0,0,0,2018-12
2018-12-13,23,,,2,1,2018-12
2018-12-14,68,,,2,1,2018-12
2018-12-15,0,0.0,0.0,0,0,2018-12
2018-12-16,18,,,1,1,2018-12
2018-12-17,21,,,2,1,2018-12
2018-12-18,29,,,1,1,2018-12
2018-12-19,0,0.0,0.0,0,0,2018-12
2018-12-20,16,,,2,1,2018-12
2018-12-21,0,0.0,0.0,0,0,2018-12
2018-12-22,0,0.0,0.0,0,0,2018-12
2018-12-23,0,0.0,0.0,0,0,2018-12
2018-12-24,0,0.0,0.0,0,0,2018-12
2018-12-25,0,0.0,0.0,0,0,2018-12
2018-12-26,0,0.0,0.0,0,0,2018-12
2018-12-27,0,0.0,0.0,0,0,2018-12
2018-12-28,0,0.0,0.0,0,0,2018-12
2018-12-29,0,0.0,0.0,0,0,2018-12
2018-12-30,0,0.0,0.0,0,0,2018-12
2018-12-31,0,0.0,0.0,0,0,2018-12
2019-01-01,0,0.0,0.0,0,0,2019-01
2019-01-02,15,,40.0,1,15,2019-01
2019-01-03,0,0.0,0.0,0,0,2019-01
2019-01-04,0,0.0,0.0,0,0,2019-01
2019-01-05,0,0.0,0.0,0,0,2019-01
2019-01-06,13,,85.0,1,13,2019-01
2019-01-07,1,,3.0,1,1,2019-01
2019-01-08,0,0.0,0.0,0,0,2019-01
2019-01-09,0,0.0,0.0,0,0,2019-01
2019-01-10,0,0.0,0.0,0,0,2019-01
2019-01-11,41,,425.0,1,41,2019-01
2019-01-12,0,0.0,0.0,0,0,2019-01
2019-01-13,0,0.0,0.0,0,0,2019-01
2019-01-14,0,0.0,0.0,0,0,2019-01
2019-01-15,10,,105.0,1,10,2019-01
2019-01-16,0,0.0,0.0,0,0,2019-01
2019-01-17,21,,241.0,1,21,2019-01
2019-01-18,0,0.0,0.0,0,0,2019-01
2019-01-19,0,0.0,0.0,0,0,2019-01
2019-01-20,0,0.0,0.0,0,0,2019-01
2019-01-21,15,,47.0,1,15,2019-01
2019-01-22,0,0.0,0.0,0,0,2019-01
2019-01-23,52,,497.0,1,52,2019-01
2019-01-24,21,,161.0,1,21,2019-01
2019-01-25,0,0.0,0.0,0,0,2019-01
2019-01-26,0,0.0,0.0,0,0,2019-01
2019-01-27,0,0.0,0.0,0,0,2019-01
2019-01-28,0,0.0,0.0,0,0,2019-01
2019-01-29,45,,372.0,1,45,2019-01
2019-01-30,1,,4.0,1,1,2019-01
2019-01-31,40,,254.0,1,40,2019-01
2019-02-01,13,106.05,75.0,1,13,2019-02
2019-02-02,0,0.0,0.0,0,0,2019-02
2019-02-03,0,0.0,0.0,0,0,2019-02
2019-02-04,0,0.0,0.0,0,0,2019-02
2019-02-05,2,19.9,3.0,1,2,2019-02
2019-02-06,0,0.0,0.0,0,0,2019-02
2019-02-07,0,0.0,0.0,0,0,2019-02
2019-02-08,0,0.0,0.0,0,0,2019-02
2019-02-09,0,0.0,0.0,0,0,2019-02
2019-02-10,0,0.0,0.0,0,0,2019-02
2019-02-11,114,339.69,1125.0,2,108,2019-02
2019-02-12,133,364.23,708.0,2,129,2019-02
2019-02-13,0,0.0,0.0,0,0,2019-02
2019-02-14,14,91.24000000000001,87.0,1,14,2019-02
2019-02-15,10,82.5,61.0,1,10,2019-02
2019-02-16,0,0.0,0.0,0,0,2019-02
2019-02-17,0,0.0,0.0,0,0,2019-02
2019-02-18,47,159.76999999999995,380.0,2,46,2019-02
2019-02-19,0,0.0,0.0,0,0,2019-02
2019-02-20,15,88.06999999999998,161.0,1,15,2019-02
2019-02-21,0,0.0,0.0,0,0,2019-02
2019-02-22,6,25.0,14.0,1,6,2019-02
2019-02-23,0,0.0,0.0,0,0,2019-02
2019-02-24,0,0.0,0.0,0,0,2019-02
2019-02-25,0,0.0,0.0,0,0,2019-02
2019-02-26,6,25.0,66.0,1,6,2019-02
2019-02-27,0,0.0,0.0,0,0,2019-02
2019-02-28,1,0.85,2.0,1,1,2019-02
2019-03-01,75,235.97000000000003,671.0,2,70,2019-03
2019-03-02,0,0.0,0.0,0,0,2019-03
2019-03-03,0,0.0,0.0,0,0,2019-03
2019-03-04,0,0.0,0.0,0,0,2019-03
2019-03-05,0,0.0,0.0,0,0,2019-03
2019-03-06,0,0.0,0.0,0,0,2019-03
2019-03-07,63,255.57,686.0,4,63,2019-03
2019-03-08,4,6748.68,9.0,4,1,2019-03
2019-03-09,0,0.0,0.0,0,0,2019-03
2019-03-10,0,0.0,0.0,0,0,2019-03
2019-03-11,102,448.11000000000007,707.0,3,99,2019-03
2019-03-12,96,389.94000000000005,920.0,3,95,2019-03
2019-03-13,0,0.0,0.0,0,0,2019-03
2019-03-14,26,81.44,303.0,2,26,2019-03
2019-03-15,44,211.11999999999998,259.0,1,44,2019-03
2019-03-16,0,0.0,0.0,0,0,2019-03
2019-03-17,11,79.2,73.0,1,11,2019-03
2019-03-18,0,0.0,0.0,0,0,2019-03
2019-03-19,0,0.0,0.0,0,0,2019-03
2019-03-20,0,0.0,0.0,0,0,2019-03
2019-03-21,16,106.2,114.0,1,16,2019-03
2019-03-22,43,118.91,359.0,1,43,2019-03
2019-03-23,0,0.0,0.0,0,0,2019-03
2019-03-24,3,24.79,5.0,1,3,2019-03
2019-03-25,39,167.64,357.0,1,39,2019-03
2019-03-26,27,126.49999999999999,227.0,1,27,2019-03
2019-03-27,0,0.0,0.0,0,0,2019-03
2019-03-28,9,79.4,45.0,1,9,2019-03
2019-03-29,67,231.63,537.0,1,67,2019-03
2019-03-30,0,0.0,0.0,0,0,2019-03
2019-03-31,0,0.0,0.0,0,0,2019-03
2019-04-01,29,141.14,239.0,2,29,2019-04
2019-04-02,0,0.0,0.0,0,0,2019-04
2019-04-03,65,177.47,541.0,1,65,2019-04
2019-04-04,33,139.57,286.0,2,33,2019-04
2019-04-05,0,0.0,0.0,0,0,2019-04
2019-04-06,0,0.0,0.0,0,0,2019-04
2019-04-07,0,0.0,0.0,0,0,2019-04
2019-04-08,61,218.68999999999997,457.0,2,61,2019-04
2019-04-09,0,0.0,0.0,0,0,2019-04
2019-04-10,0,0.0,0.0,0,0,2019-04
2019-04-11,0,0.0,0.0,0,0,2019-04
2019-04-12,0,0.0,0.0,0,0,2019-04
2019-04-13,0,0.0,0.0,0,0,2019-04
2019-04-14,25,168.14,135.0,1,25,2019-04
2019-04-15,0,0.0,0.0,0,0,2019-04
2019-04-16,21,93.71,196.0,1,21,2019-04
2019-04-17,0,0.0,0.0,0,0,2019-04
2019-04-18,0,0.0,0.0,0,0,2019-04
2019-04-19,0,0.0,0.0,0,0,2019-04
2019-04-20,0,0.0,0.0,0,0,2019-04
2019-04-21,0,0.0,0.0,0,0,2019-04
2019-04-22,0,0.0,0.0,0,0,2019-04
2019-04-23,0,0.0,0.0,0,0,2019-04
2019-04-24,5,58.50000000000001,46.0,1,5,2019-04
2019-04-25,0,0.0,0.0,0,0,2019-04
2019-04-26,0,0.0,0.0,0,0,2019-04
2019-04-27,0,0.0,0.0,0,0,2019-04
2019-04-28,0,0.0,0.0,0,0,2019-04
2019-04-29,0,0.0,0.0,0,0,2019-04
2019-04-30,68,289.30999999999995,482.0,2,68,2019-04
2019-05-01,0,0.0,0.0,0,0,2019-05
2019-05-02,24,115.22999999999999,194.0,2,23,2019-05
2019-05-03,20,75.37,201.0,1,20,2019-05
2019-05-04,0,0.0,0.0,0,0,2019-05
