date,purchases,revenue,total_views,unique_invoices,unique_streams,year_month
2018-03-04,1675,5884.59,,65,1,2018-03
2018-03-05,1866,9343.65,,100,1,2018-03
2018-03-06,1153,6179.93,,97,1,2018-03
2018-03-07,1525,5986.6,,77,1,2018-03
2018-03-08,1295,5351.31,,75,1,2018-03
2018-03-09,821,3330.4799999999996,,46,1,2018-03
2018-03-10,0,0.0,0.0,0,0,2018-03
2018-03-11,640,1763.77,,24,1,2018-03
2018-03-12,1550,7081.801,,73,1,2018-03
2018-03-13,1335,5005.5,,86,1,2018-03
2018-03-14,1226,4041.67,,52,1,2018-03
2018-03-15,1401,5826.54,,91,1,2018-03
2018-03-16,1288,13837.490000000002,,82,1,2018-03
2018-03-17,0,0.0,0.0,0,0,2018-03
2018-03-18,1367,3901.4700000000003,,62,1,2018-03
2018-03-19,1462,6293.4,,99,1,2018-03
2018-03-20,1265,52280.04000000001,,76,1,2018-03
2018-03-21,1391,6807.48,,102,1,2018-03
2018-03-22,1692,18308.93,,100,1,2018-03
2018-03-23,1186,4234.21,,74,1,2018-03
2018-03-24,0,0.0,0.0,0,0,2018-03
2018-03-25,1838,4761.23,,60,1,2018-03
2018-03-26,1968,8582.63,,94,1,2018-03
2018-03-27,1799,7089.400000000001,,103,1,2018-03
2018-03-28,1890,7832.740000000001,,85,1,2018-03
2018-03-29,1525,6173.910000000001,,105,1,2018-03
2018-03-30,0,0.0,0.0,0,0,2018-03
2018-03-31,0,0.0,0.0,0,0,2018-03
2018-04-01,0,0.0,0.0,0,0,2018-04
2018-04-02,0,0.0,0.0,0,0,2018-04
2018-04-03,1092,3815.8799999999997,,66,1,2018-04
2018-04-04,1273,4675.700000000001,,63,1,2018-04
2018-04-05,1963,7155.570000000001,,92,1,2018-04
2018-04-06,795,3124.4300000000003,,52,1,2018-04
2018-04-07,0,0.0,0.0,0,0,2018-04
2018-04-08,1030,2992.37,,41,1,2018-04
2018-04-09,859,2668.16,,76,1,2018-04
2018-04-10,1236,4001.2200000000003,,86,1,2018-04
2018-04-11,986,3009.92,,58,1,2018-04
2018-04-12,1135,24186.76,,87,1,2018-04
2018-04-13,743,2220.37,,43,1,2018-04
2018-04-14,0,0.0,0.0,0,0,2018-04
2018-04-15,1380,4765.129999999999,,49,1,2018-04
2018-04-16,3002,15214.32,,79,1,2018-04
2018-04-17,1444,13570.1,,73,1,2018-04
2018-04-18,1045,3978.9000000000005,,72,1,2018-04
2018-04-19,1403,16626.530000000002,,121,1,2018-04
2018-04-20,1126,5757.71,,66,1,2018-04
2018-04-21,0,0.0,0.0,0,0,2018-04
2018-04-22,1263,4104.5,,48,1,2018-04
2018-04-23,1788,7792.66,,113,1,2018-04
2018-04-24,1642,5421.8,,103,1,2018-04
2018-04-25,1633,5386.820000000001,,72,1,2018-04
2018-04-26,1874,-45645.32899999999,,98,1,2018-04
2018-04-27,1165,5924.34,,89,1,2018-04
2018-04-28,0,0.0,0.0,0,0,2018-04
2018-04-29,789,2458.27,,40,1,2018-04
2018-04-30,0,0.0,0.0,0,0,2018-04
2018-05-01,1292,6558.59,,89,1,2018-05
2018-05-02,1505,6829.63,,112,1,2018-05
2018-05-03,1571,5986.12,,111,1,2018-05
2018-05-04,1318,4065.3999999999996,,86,1,2018-05
2018-05-05,0,0.0,0.0,0,0,2018-05
2018-05-06,1584,4560.4400000000005,,60,1,2018-05
2018-05-07,1499,7791.99,,113,1,2018-05
2018-05-08,1614,5861.5,,174,1,2018-05
2018-05-09,1194,4279.07,,124,1,2018-05
2018-05-10,1304,5160.639999999999,,88,1,2018-05
2018-05-11,939,3824.1200000000003,,101,1,2018-05
2018-05-12,0,0.0,0.0,0,0,2018-05
2018-05-13,1470,4511.379999999999,,45,1,2018-05
2018-05-14,1403,4783.370000000001,,143,1,2018-05
2018-05-15,1485,5745.87,,87,1,2018-05
2018-05-16,1213,4344.93,,76,1,2018-05
2018-05-17,1549,6271.67,,83,1,2018-05
2018-05-18,1166,5391.969999999999,,115,1,2018-05
2018-05-19,0,0.0,0.0,0,0,2018-05
2018-05-20,1221,4210.04,,50,1,2018-05
2018-05-21,1302,5204.12,,92,1,2018-05
2018-05-22,1343,4746.969999999999,,149,1,2018-05
2018-05-23,1540,7613.9800000000005,,108,1,2018-05
2018-05-24,2027,6246.21,,98,1,2018-05
2018-05-25,1245,5509.610000000001,,95,1,2018-05
2018-05-26,0,0.0,0.0,0,0,2018-05
2018-05-27,804,2380.0299999999997,,35,1,2018-05
2018-05-28,0,0.0,0.0,0,0,2018-05
2018-05-29,1190,4108.38,,51,1,2018-05
2018-05-30,944,3566.19,,51,1,2018-05
2018-05-31,1520,6883.139999999999,,103,1,2018-05
2018-06-01,1415,7321.8,,137,1,2018-06
2018-06-02,0,0.0,0.0,0,0,2018-06
2018-06-03,2168,6899.4,,74,1,2018-06
2018-06-04,2523,9096.92,,112,1,2018-06
2018-06-05,2070,12488.35,,117,1,2018-06
2018-06-06,1398,4472.81,,91,1,2018-06
2018-06-07,1018,4289.950000000001,,94,1,2018-06
2018-06-08,1651,14499.600000000002,,97,1,2018-06
2018-06-09,0,0.0,0.0,0,0,2018-06
2018-06-10,1423,4625.93,,75,1,2018-06
2018-06-11,1457,4963.16,,69,1,2018-06
2018-06-12,1415,7162.92,,76,1,2018-06
2018-06-13,1771,5965.74,,90,1,2018-06
2018-06-14,1627,73158.44999999998,,94,1,2018-06
2018-06-15,894,3865.32,,64,1,2018-06
2018-06-16,0,0.0,0.0,0,0,2018-06
2018-06-17,423,1507.0300000000002,,25,1,2018-06
2018-06-18,1773,5770.82,,51,1,2018-06
2018-06-19,908,3696.03,,39,1,2018-06
2018-06-20,1068,3835.27,,63,1,2018-06
2018-06-21,1385,9255.04,,109,1,2018-06
2018-06-22,1164,5369.150000000001,,50,1,2018-06
2018-06-23,0,0.0,0.0,0,0,2018-06
2018-06-24,1283,4149.530000000001,,62,1,2018-06
2018-06-25,1517,5556.59,,67,1,2018-06
2018-06-26,1447,5379.120000000001,,76,1,2018-06
2018-06-27,1665,6374.780000000001,,131,1,2018-06
2018-06-28,1660,5728.96,,91,1,2018-06
2018-06-29,818,2416.83,,48,1,2018-06
2018-06-30,0,0.0,0.0,0,0,2018-06
2018-07-01,680,2285.55,,22,1,2018-07
2018-07-02,1778,5926.14,,117,1,2018-07
2018-07-03,1007,4167.83,,55,1,2018-07
2018-07-04,1572,9593.01,,92,1,2018-07
2018-07-05,1230,3953.58,,90,1,2018-07
2018-07-06,798,3530.9700000000003,,49,1,2018-07
2018-07-07,0,0.0,0.0,0,0,2018-07
2018-07-08,708,2040.46,,29,1,2018-07
2018-07-09,1142,5161.58,,63,1,2018-07
2018-07-10,1027,4329.04,,59,1,2018-07
2018-07-11,1244,4899.68,,98,1,2018-07
2018-07-12,1522,10234.439999999999,,98,1,2018-07
2018-07-13,1125,4074.79,,123,1,2018-07
2018-07-14,0,0.0,0.0,0,0,2018-07
2018-07-15,830,2810.97,,41,1,2018-07
2018-07-16,1328,-39092.09999999999,,60,1,2018-07
2018-07-17,1113,4013.72,,61,1,2018-07
2018-07-18,1190,5547.93,,78,1,2018-07
2018-07-19,1579,7264.98,,101,1,2018-07
2018-07-20,933,3171.25,,50,1,2018-07
2018-07-21,0,0.0,0.0,0,0,2018-07
2018-07-22,1223,3845.7300000000005,,52,1,2018-07
2018-07-23,1431,5606.49,,68,1,2018-07
2018-07-24,844,3060.29,,76,1,2018-07
2018-07-25,1253,3920.21,,82,1,2018-07
2018-07-26,1846,11075.990000000002,,93,1,2018-07
2018-07-27,701,2958.21,,63,1,2018-07
2018-07-28,0,0.0,0.0,0,0,2018-07
2018-07-29,886,2734.49,,39,1,2018-07
2018-07-30,1174,6417.4400000000005,,70,1,2018-07
2018-07-31,1459,7927.74,,80,1,2018-07
2018-08-01,1357,6084.15,,61,1,2018-08
2018-08-02,1263,3341.31,,69,1,2018-08
2018-08-03,533,1803.59,,56,1,2018-08
2018-08-04,0,0.0,0.0,0,0,2018-08
2018-08-05,889,2509.72,,46,1,2018-08
2018-08-06,783,2315.1500000000005,,70,1,2018-08
2018-08-07,1656,7307.75,,52,1,2018-08
2018-08-08,985,5391.6,,47,1,2018-08
2018-08-09,1819,8194.37,,155,1,2018-08
2018-08-10,1465,5729.45,,100,1,2018-08
2018-08-11,0,0.0,0.0,0,0,2018-08
2018-08-12,990,2922.74,,59,1,2018-08
2018-08-13,898,3474.54,,70,1,2018-08
2018-08-14,884,2946.21,,63,1,2018-08
2018-08-15,1525,5058.830000000001,,59,1,2018-08
2018-08-16,1365,5068.49,,75,1,2018-08
2018-08-17,1073,3791.41,,53,1,2018-08
2018-08-18,0,0.0,0.0,0,0,2018-08
2018-08-19,1279,3751.31,,59,1,2018-08
2018-08-20,1030,3185.66,,56,1,2018-08
2018-08-21,1086,3480.68,,68,1,2018-08
2018-08-22,1546,5987.0599999999995,,98,1,2018-08
2018-08-23,1528,6807.259999999999,,93,1,2018-08
2018-08-24,918,26392.430000000004,,46,1,2018-08
2018-08-25,0,0.0,0.0,0,0,2018-08
2018-08-26,812,2302.29,,40,1,2018-08
2018-08-27,0,0.0,0.0,0,0,2018-08
2018-08-28,1558,6222.34,,61,1,2018-08
2018-08-29,769,3402.73,,68,1,2018-08
2018-08-30,1443,4576.02,,84,1,2018-08
2018-08-31,995,3845.1900000000005,,72,1,2018-08
2018-09-01,0,0.0,0.0,0,0,2018-09
2018-09-02,720,2013.32,,32,1,2018-09
2018-09-03,1333,5691.49,,60,1,2018-09
2018-09-04,1048,3718.6499999999996,,50,1,2018-09
2018-09-05,990,3307.4700000000003,,56,1,2018-09
2018-09-06,1335,6463.58,,90,1,2018-09
2018-09-07,968,3633.26,,47,1,2018-09
2018-09-08,0,0.0,0.0,0,0,2018-09
2018-09-09,1245,3639.83,,47,1,2018-09
2018-09-10,1917,7615.53,,102,1,2018-09
2018-09-11,1179,3682.2499999999995,,57,1,2018-09
2018-09-12,1183,3691.05,,83,1,2018-09
2018-09-13,1445,30369.511,,109,1,2018-09
2018-09-14,1015,4271.09,,76,1,2018-09
2018-09-15,0,0.0,0.0,0,0,2018-09
2018-09-16,1958,4999.02,,59,1,2018-09
2018-09-17,1638,8397.07,,88,1,2018-09
2018-09-18,2204,6889.42,,130,1,2018-09
2018-09-19,1403,5368.540000000001,,96,1,2018-09
2018-09-20,1920,5572.2300000000005,,95,1,2018-09
2018-09-21,1362,9160.960000000001,,80,1,2018-09
2018-09-22,0,0.0,0.0,0,0,2018-09
2018-09-23,1459,4197.75,,74,1,2018-09
2018-09-24,2035,38898.73,,97,1,2018-09
2018-09-25,2598,9947.07,,163,1,2018-09
2018-09-26,1838,6030.540000000001,,121,1,2018-09
2018-09-27,1822,14005.46,,107,1,2018-09
2018-09-28,1567,6509.780000000001,,74,1,2018-09
2018-09-29,0,0.0,0.0,0,0,2018-09
2018-09-30,1994,6550.34,,81,1,2018-09
2018-10-01,1946,6847.390000000001,,90,1,2018-10
2018-10-02,2610,62415.03999999999,,194,1,2018-10
2018-10-03,1166,3808.96,,67,1,2018-10
2018-10-04,3415,13757.239999999998,,153,1,2018-10
2018-10-05,1886,6897.49,,89,1,2018-10
2018-10-06,0,0.0,0.0,0,0,2018-10
2018-10-07,1614,4999.610000000001,,67,1,2018-10
2018-10-08,2255,6959.240000000001,,116,1,2018-10
2018-10-09,2324,7848.46,,135,1,2018-10
2018-10-10,1881,14631.129999999997,,90,1,2018-10
2018-10-11,1729,6145.03,,109,1,2018-10
2018-10-12,2147,28363.95,,129,1,2018-10
2018-10-13,0,0.0,0.0,0,0,2018-10
2018-10-14,2682,7332.47,,79,1,2018-10
2018-10-15,2700,10600.19,,168,1,2018-10
2018-10-16,2104,8188.14,,87,1,2018-10
2018-10-17,2417,-29762.21000000001,,113,1,2018-10
2018-10-18,1907,7169.76,,102,1,2018-10
2018-10-19,2051,9013.59,,128,1,2018-10
2018-10-20,0,0.0,0.0,0,0,2018-10
2018-10-21,2259,6688.93,,82,1,2018-10
2018-10-22,1832,5546.13,,98,1,2018-10
2018-10-23,2125,6853.3,,116,1,2018-10
2018-10-24,1518,5263.74,,70,1,2018-10
2018-10-25,1448,6409.16,,103,1,2018-10
2018-10-26,1748,6381.7,,84,1,2018-10
2018-10-27,0,0.0,0.0,0,0,2018-10
2018-10-28,2621,7288.900000000001,,85,1,2018-10
2018-10-29,2135,9301.79,,101,1,2018-10
2018-10-30,2169,7548.5,,165,1,2018-10
2018-10-31,1847,6519.370000000001,,132,1,2018-10
2018-11-01,3614,13237.57,,207,1,2018-11
2018-11-02,1596,6208.85,,124,1,2018-11
2018-11-03,0,0.0,0.0,0,0,2018-11
2018-11-04,2742,7408.07,,86,1,2018-11
2018-11-05,2447,22800.790999999997,,112,1,2018-11
2018-11-06,2687,11268.439999999999,,140,1,2018-11
2018-11-07,3406,11903.619999999999,,141,1,2018-11
2018-11-08,3121,12084.880000000001,,185,1,2018-11
2018-11-09,2792,11694.25,,105,1,2018-11
2018-11-10,0,0.0,0.0,0,0,2018-11
2018-11-11,2849,8128.6,,91,1,2018-11
2018-11-12,3423,13073.92,,122,1,2018-11
2018-11-13,2917,9902.54,,137,1,2018-11
2018-11-14,2779,10694.721,,124,1,2018-11
2018-11-15,2767,10349.54,,110,1,2018-11
2018-11-16,2270,8210.900000000001,,128,1,2018-11
2018-11-17,0,0.0,0.0,0,0,2018-11
2018-11-18,3118,8270.470000000001,,92,1,2018-11
2018-11-19,3005,11934.310000000001,,96,1,2018-11
2018-11-20,3364,13055.55,,160,1,2018-11
2018-11-21,3313,13489.869999999999,,181,1,2018-11
2018-11-22,3453,11494.19,,177,1,2018-11
2018-11-23,2241,8913.59,,86,1,2018-11
2018-11-24,0,0.0,0.0,0,0,2018-11
2018-11-25,2526,7556.88,,101,1,2018-11
2018-11-26,3665,15412.48,,112,1,2018-11
2018-11-27,2192,7165.049999999999,,157,1,2018-11
2018-11-28,5898,24856.16,,135,1,2018-11
2018-11-29,4188,13504.96,,163,1,2018-11
2018-11-30,4022,20626.019999999997,,94,1,2018-11
2018-12-01,0,0.0,0.0,0,0,2018-12
2018-12-02,4986,,,86,1,2018-12
2018-12-03,7638,,,126,1,2018-12
2018-12-04,5708,,,107,1,2018-12
2018-12-05,4984,,,141,1,2018-12
2018-12-06,5270,,,167,1,2018-12
2018-12-07,2629,,,86,1,2018-12
2018-12-08,0,0.0,0.0,0,0,2018-12
2018-12-09,1403,,,50,1,2018-12
2018-12-10,2257,,,80,1,2018-12
2018-12-11,1995,,,138,1,2018-12
2018-12-12,1273,,,94,1,2018-12
2018-12-13,1746,,,143,1,2018-12
2018-12-14,2816,,,52,1,2018-12
2018-12-15,0,0.0,0.0,0,0,2018-12
2018-12-16,480,,,23,1,2018-12
2018-12-17,1593,,,87,1,2018-12
2018-12-18,1466,,,60,1,2018-12
2018-12-19,250,,,20,1,2018-12
2018-12-20,870,,,33,1,2018-12
2018-12-21,0,0.0,0.0,0,0,2018-12
2018-12-22,0,0.0,0.0,0,0,2018-12
2018-12-23,0,0.0,0.0,0,0,2018-12
2018-12-24,0,0.0,0.0,0,0,2018-12
2018-12-25,0,0.0,0.0,0,0,2018-12
2018-12-26,0,0.0,0.0,0,0,2018-12
2018-12-27,0,0.0,0.0,0,0,2018-12
2018-12-28,0,0.0,0.0,0,0,2018-12
2018-12-29,0,0.0,0.0,0,0,2018-12
2018-12-30,0,0.0,0.0,0,0,2018-12
2018-12-31,0,0.0,0.0,0,0,2018-12
2019-01-01,1170,,5472.0,55,828,2019-01
2019-01-02,1628,,7723.0,65,974,2019-01
2019-01-03,1728,,9301.0,69,985,2019-01
2019-01-04,1431,,7343.0,51,902,2019-01
2019-01-05,0,0.0,0.0,0,0,2019-01
2019-01-06,1043,,5262.0,47,613,2019-01
2019-01-07,1795,,7737.0,53,1038,2019-01
2019-01-08,1361,,7034.0,76,928,2019-01
2019-01-09,1687,,6719.0,54,1040,2019-01
2019-01-10,1368,,6158.0,49,918,2019-01
2019-01-11,1264,,5770.0,47,828,2019-01
2019-01-12,0,0.0,0.0,0,0,2019-01
2019-01-13,646,,2583.0,29,424,2019-01
2019-01-14,2416,,9277.0,50,1157,2019-01
2019-01-15,1362,,4238.0,47,857,2019-01
2019-01-16,1186,,5335.0,35,875,2019-01
2019-01-17,1390,,5804.0,47,923,2019-01
2019-01-18,1462,,6296.0,59,945,2019-01
2019-01-19,0,0.0,0.0,0,0,2019-01
2019-01-20,867,,3515.0,29,565,2019-01
2019-01-21,1279,,5623.0,53,765,2019-01
2019-01-22,1489,,7725.0,76,841,2019-01
2019-01-23,1088,,4999.0,65,692,2019-01
2019-01-24,1335,,7195.0,77,795,2019-01
2019-01-25,871,,4727.0,93,598,2019-01
2019-01-26,0,0.0,0.0,0,0,2019-01
2019-01-27,722,,2934.0,25,488,2019-01
2019-01-28,1312,,5712.0,76,769,2019-01
2019-01-29,1445,,7299.0,77,819,2019-01
2019-01-30,1355,,6209.0,67,783,2019-01
2019-01-31,863,,4802.0,45,540,2019-01
2019-02-01,1080,5757.7,5191.0,68,677,2019-02
2019-02-02,0,0.0,0.0,0,0,2019-02
2019-02-03,279,799.45,1209.0,11,220,2019-02
2019-02-04,1142,4376.77,5214.0,46,764,2019-02
2019-02-05,1163,5386.59,4998.0,50,742,2019-02
2019-02-06,746,3985.7600000000007,2852.0,26,533,2019-02
2019-02-07,750,3358.2200000000003,4331.0,63,515,2019-02
2019-02-08,882,5277.92,4443.0,90,624,2019-02
2019-02-09,0,0.0,0.0,0,0,2019-02
2019-02-10,624,1859.36,2154.0,24,430,2019-02
2019-02-11,909,3763.76,4308.0,47,642,2019-02
2019-02-12,1111,6739.75,5866.0,64,728,2019-02
2019-02-13,1050,3541.76,6671.0,63,627,2019-02
2019-02-14,1608,7366.91,7691.0,66,847,2019-02
2019-02-15,766,2785.32,4408.0,59,552,2019-02
2019-02-16,0,0.0,0.0,0,0,2019-02
2019-02-17,864,2721.29,3472.0,29,595,2019-02
2019-02-18,1102,15973.82,4973.0,45,715,2019-02
2019-02-19,1546,5502.54,8100.0,61,890,2019-02
2019-02-20,1528,7000.9,7488.0,64,849,2019-02
2019-02-21,1219,4793.93,7477.0,62,758,2019-02
2019-02-22,911,3224.04,6670.0,46,575,2019-02
2019-02-23,0,0.0,0.0,0,0,2019-02
2019-02-24,797,2391.38,3516.0,33,555,2019-02
2019-02-25,1628,7588.6,6390.0,53,905,2019-02
2019-02-26,1051,4281.16,5388.0,55,681,2019-02
2019-02-27,890,3314.8,5734.0,64,534,2019-02
2019-02-28,1222,5017.24,5888.0,75,749,2019-02
2019-03-01,950,2668.8600000000006,5184.0,48,669,2019-03
2019-03-02,0,0.0,0.0,0,0,2019-03
2019-03-03,844,2845.04,3385.0,35,520,2019-03
2019-03-04,1905,10432.369999999999,7548.0,98,1040,2019-03
2019-03-05,1491,5006.22,7888.0,56,858,2019-03
2019-03-06,1155,4398.75,6184.0,75,743,2019-03
2019-03-07,954,3128.49,5514.0,81,590,2019-03
2019-03-08,873,3440.39,5152.0,59,573,2019-03
2019-03-09,0,0.0,0.0,0,0,2019-03
2019-03-10,519,1320.81,1854.0,16,411,2019-03
2019-03-11,924,3105.14,4778.0,51,604,2019-03
2019-03-12,1155,5476.63,5649.0,57,671,2019-03
2019-03-13,786,2682.4700000000003,5237.0,54,546,2019-03
2019-03-14,1907,8037.300000000001,7885.0,80,1029,2019-03
2019-03-15,1259,16580.22,6268.0,70,743,2019-03
2019-03-16,0,0.0,0.0,0,0,2019-03
2019-03-17,1388,4735.41,7259.0,58,838,2019-03
2019-03-18,999,2739.66,6503.0,64,617,2019-03
2019-03-19,2207,9746.83,8437.0,75,1129,2019-03
2019-03-20,1185,4356.14,6192.0,80,748,2019-03
2019-03-21,1460,4163.84,8128.0,85,757,2019-03
2019-03-22,1178,4880.17,5100.0,57,756,2019-03
2019-03-23,0,0.0,0.0,0,0,2019-03
2019-03-24,725,2087.31,3132.0,43,506,2019-03
2019-03-25,1462,9035.97,6583.0,74,847,2019-03
2019-03-26,1852,8698.990000000002,9835.0,92,964,2019-03
2019-03-27,1509,4836.01,8680.0,113,871,2019-03
2019-03-28,1633,8671.510000000002,7920.0,87,867,2019-03
2019-03-29,1162,3993.72,6706.0,99,715,2019-03
2019-03-30,0,0.0,0.0,0,0,2019-03
2019-03-31,731,1788.1599999999999,2723.0,22,526,2019-03
2019-04-01,1608,6172.049999999999,7418.0,69,894,2019-04
2019-04-02,1077,3566.91,5684.0,86,702,2019-04
2019-04-03,1056,3592.3999999999996,5315.0,87,717,2019-04
2019-04-04,1382,4232.26,5836.0,72,785,2019-04
2019-04-05,1300,8560.599999999999,7481.0,129,830,2019-04
2019-04-06,0,0.0,0.0,0,0,2019-04
2019-04-07,914,3017.4799999999996,3806.0,36,617,2019-04
2019-04-08,1102,3059.63,7459.0,65,712,2019-04
2019-04-09,1099,3524.26,7897.0,78,632,2019-04
2019-04-10,985,2762.41,6902.0,76,638,2019-04
2019-04-11,1445,4738.17,9698.0,99,723,2019-04
2019-04-12,1406,8310.721,6339.0,52,693,2019-04
2019-04-13,0,0.0,0.0,0,0,2019-04
2019-04-14,912,2514.7400000000002,5080.0,41,595,2019-04
2019-04-15,3178,11835.279999999999,10373.0,91,1277,2019-04
2019-04-16,1755,6621.66,8051.0,68,949,2019-04
2019-04-17,990,3096.9700000000003,7407.0,84,591,2019-04
2019-04-18,1746,8782.31,8442.0,105,932,2019-04
2019-04-19,0,0.0,0.0,0,0,2019-04
2019-04-20,0,0.0,0.0,0,0,2019-04
