date,purchases,revenue,total_views,unique_invoices,unique_streams,year_month
2018-03-06,8,181.37,,2,1,2018-03
2018-03-07,23,81.4,,2,1,2018-03
2018-03-08,0,0.0,0.0,0,0,2018-03
2018-03-09,1,1.9500000000000002,,1,1,2018-03
2018-03-10,0,0.0,0.0,0,0,2018-03
2018-03-11,0,0.0,0.0,0,0,2018-03
2018-03-12,8,42.1,,2,1,2018-03
2018-03-13,54,175.73,,4,1,2018-03
2018-03-14,38,106.4,,2,1,2018-03
2018-03-15,53,155.65999999999994,,2,1,2018-03
2018-03-16,0,0.0,0.0,0,0,2018-03
2018-03-17,0,0.0,0.0,0,0,2018-03
2018-03-18,0,0.0,0.0,0,0,2018-03
2018-03-19,42,142.03,,2,1,2018-03
2018-03-20,3,11.45,,1,1,2018-03
2018-03-21,7,25.39,,1,1,2018-03
2018-03-22,34,152.2,,3,1,2018-03
2018-03-23,109,377.13,,3,1,2018-03
2018-03-24,0,0.0,0.0,0,0,2018-03
2018-03-25,0,0.0,0.0,0,0,2018-03
2018-03-26,1,2.1,,1,1,2018-03
2018-03-27,0,0.0,0.0,0,0,2018-03
2018-03-28,5,29.55,,1,1,2018-03
2018-03-29,123,361.7300000000001,,5,1,2018-03
2018-03-30,0,0.0,0.0,0,0,2018-03
2018-03-31,0,0.0,0.0,0,0,2018-03
2018-04-01,0,0.0,0.0,0,0,2018-04
2018-04-02,0,0.0,0.0,0,0,2018-04
2018-04-03,0,0.0,0.0,0,0,2018-04
2018-04-04,32,79.95,,1,1,2018-04
2018-04-05,38,72.35000000000001,,2,1,2018-04
2018-04-06,81,213.89,,2,1,2018-04
2018-04-07,0,0.0,0.0,0,0,2018-04
2018-04-08,59,120.30999999999999,,2,1,2018-04
2018-04-09,47,431.641,,3,1,2018-04
2018-04-10,0,0.0,0.0,0,0,2018-04
2018-04-11,36,120.09,,2,1,2018-04
2018-04-12,19,41.97,,1,1,2018-04
2018-04-13,21,94.07000000000001,,1,1,2018-04
2018-04-14,0,0.0,0.0,0,0,2018-04
2018-04-15,0,0.0,0.0,0,0,2018-04
2018-04-16,25,49.83,,1,1,2018-04
2018-04-17,40,154.34,,3,1,2018-04
2018-04-18,58,183.82,,2,1,2018-04
2018-04-19,55,164.91999999999996,,4,1,2018-04
2018-04-20,10,49.68999999999999,,2,1,2018-04
2018-04-21,0,0.0,0.0,0,0,2018-04
2018-04-22,36,101.2,,1,1,2018-04
2018-04-23,71,245.23,,3,1,2018-04
2018-04-24,0,0.0,0.0,0,0,2018-04
2018-04-25,16,81.6,,1,1,2018-04
2018-04-26,3,14.850000000000001,,1,1,2018-04
2018-04-27,19,84.05,,1,1,2018-04
2018-04-28,0,0.0,0.0,0,0,2018-04
2018-04-29,10,48.45,,1,1,2018-04
2018-04-30,0,0.0,0.0,0,0,2018-04
2018-05-01,8,35.4,,2,1,2018-05
2018-05-02,22,63.04,,1,1,2018-05
2018-05-03,48,182.81,,2,1,2018-05
2018-05-04,0,0.0,0.0,0,0,2018-05
2018-05-05,0,0.0,0.0,0,0,2018-05
2018-05-06,0,0.0,0.0,0,0,2018-05
2018-05-07,3,16.15,,1,1,2018-05
2018-05-08,7,58.540000000000006,,1,1,2018-05
2018-05-09,34,88.61,,1,1,2018-05
2018-05-10,19,62.24,,1,1,2018-05
2018-05-11,9,25.62,,3,1,2018-05
2018-05-12,0,0.0,0.0,0,0,2018-05
2018-05-13,0,0.0,0.0,0,0,2018-05
2018-05-14,29,104.22000000000001,,1,1,2018-05
2018-05-15,16,83.05,,2,1,2018-05
2018-05-16,1,10.95,,1,1,2018-05
2018-05-17,21,83.02000000000001,,2,1,2018-05
2018-05-18,76,301.10999999999996,,2,1,2018-05
2018-05-19,0,0.0,0.0,0,0,2018-05
2018-05-20,16,47.75,,1,1,2018-05
2018-05-21,14,35.379999999999995,,1,1,2018-05
2018-05-22,0,0.0,0.0,0,0,2018-05
2018-05-23,3,20.5,,2,1,2018-05
2018-05-24,10,60.95,,2,1,2018-05
2018-05-25,37,88.38000000000001,,2,1,2018-05
2018-05-26,0,0.0,0.0,0,0,2018-05
2018-05-27,0,0.0,0.0,0,0,2018-05
2018-05-28,0,0.0,0.0,0,0,2018-05
2018-05-29,24,101.39,,2,1,2018-05
2018-05-30,0,0.0,0.0,0,0,2018-05
2018-05-31,0,0.0,0.0,0,0,2018-05
2018-06-01,30,78.77999999999999,,1,1,2018-06
2018-06-02,0,0.0,0.0,0,0,2018-06
2018-06-03,20,44.900000000000006,,1,1,2018-06
2018-06-04,100,364.34999999999997,,6,1,2018-06
2018-06-05,22,358.15,,4,1,2018-06
2018-06-06,0,0.0,0.0,0,0,2018-06
2018-06-07,15,35.32,,1,1,2018-06
2018-06-08,0,0.0,0.0,0,0,2018-06
2018-06-09,0,0.0,0.0,0,0,2018-06
2018-06-10,23,76.32,,2,1,2018-06
2018-06-11,0,0.0,0.0,0,0,2018-06
2018-06-12,103,247.49,,2,1,2018-06
2018-06-13,43,105.43,,1,1,2018-06
2018-06-14,0,0.0,0.0,0,0,2018-06
2018-06-15,0,0.0,0.0,0,0,2018-06
2018-06-16,0,0.0,0.0,0,0,2018-06
2018-06-17,12,47.77,,1,1,2018-06
2018-06-18,0,0.0,0.0,0,0,2018-06
2018-06-19,0,0.0,0.0,0,0,2018-06
2018-06-20,0,0.0,0.0,0,0,2018-06
2018-06-21,92,161.19,,1,1,2018-06
2018-06-22,0,0.0,0.0,0,0,2018-06
2018-06-23,0,0.0,0.0,0,0,2018-06
2018-06-24,0,0.0,0.0,0,0,2018-06
2018-06-25,43,98.78,,4,1,2018-06
2018-06-26,36,137.6,,3,1,2018-06
2018-06-27,65,248.68,,4,1,2018-06
2018-06-28,47,161.35999999999999,,2,1,2018-06
2018-06-29,223,771.57,,2,1,2018-06
2018-06-30,0,0.0,0.0,0,0,2018-06
2018-07-01,0,0.0,0.0,0,0,2018-07
2018-07-02,37,159.80999999999995,,3,1,2018-07
2018-07-03,53,256.79999999999995,,3,1,2018-07
2018-07-04,21,42.79,,1,1,2018-07
2018-07-05,81,2329.6799999999994,,8,1,2018-07
2018-07-06,13,39.260000000000005,,1,1,2018-07
2018-07-07,0,0.0,0.0,0,0,2018-07
2018-07-08,0,0.0,0.0,0,0,2018-07
2018-07-09,33,82.21,,1,1,2018-07
2018-07-10,0,0.0,0.0,0,0,2018-07
2018-07-11,2,11.2,,2,1,2018-07
2018-07-12,0,0.0,0.0,0,0,2018-07
2018-07-13,40,102.81,,2,1,2018-07
2018-07-14,0,0.0,0.0,0,0,2018-07
2018-07-15,59,117.19,,1,1,2018-07
2018-07-16,8,47.339999999999996,,2,1,2018-07
2018-07-17,27,87.33999999999999,,1,1,2018-07
2018-07-18,73,203.64999999999998,,3,1,2018-07
2018-07-19,1,4.95,,1,1,2018-07
2018-07-20,48,156.95000000000002,,2,1,2018-07
2018-07-21,0,0.0,0.0,0,0,2018-07
2018-07-22,0,0.0,0.0,0,0,2018-07
2018-07-23,71,302.96000000000004,,3,1,2018-07
2018-07-24,0,0.0,0.0,0,0,2018-07
2018-07-25,0,0.0,0.0,0,0,2018-07
2018-07-26,28,84.4,,2,1,2018-07
2018-07-27,1,2.55,,1,1,2018-07
2018-07-28,0,0.0,0.0,0,0,2018-07
2018-07-29,0,0.0,0.0,0,0,2018-07
2018-07-30,13,32.84,,2,1,2018-07
2018-07-31,22,65.78,,1,1,2018-07
2018-08-01,18,50.849999999999994,,1,1,2018-08
2018-08-02,18,61.7,,1,1,2018-08
2018-08-03,47,153.25999999999996,,2,1,2018-08
2018-08-04,0,0.0,0.0,0,0,2018-08
2018-08-05,0,0.0,0.0,0,0,2018-08
2018-08-06,2,3.4,,1,1,2018-08
2018-08-07,0,0.0,0.0,0,0,2018-08
2018-08-08,26,119.51,,2,1,2018-08
2018-08-09,3,4.75,,1,1,2018-08
2018-08-10,2,9.2,,1,1,2018-08
2018-08-11,0,0.0,0.0,0,0,2018-08
2018-08-12,0,0.0,0.0,0,0,2018-08
2018-08-13,24,50.08,,1,1,2018-08
2018-08-14,21,67.35,,1,1,2018-08
2018-08-15,35,111.32,,2,1,2018-08
2018-08-16,24,90.4,,1,1,2018-08
2018-08-17,25,87.03,,2,1,2018-08
2018-08-18,0,0.0,0.0,0,0,2018-08
2018-08-19,23,70.65,,2,1,2018-08
2018-08-20,0,0.0,0.0,0,0,2018-08
2018-08-21,53,136.1,,3,1,2018-08
2018-08-22,32,132.69,,2,1,2018-08
2018-08-23,21,104.94999999999999,,3,1,2018-08
2018-08-24,0,0.0,0.0,0,0,2018-08
2018-08-25,0,0.0,0.0,0,0,2018-08
2018-08-26,0,0.0,0.0,0,0,2018-08
2018-08-27,0,0.0,0.0,0,0,2018-08
2018-08-28,27,95.14,,3,1,2018-08
2018-08-29,65,168.23,,5,1,2018-08
2018-08-30,2,18.85,,1,1,2018-08
2018-08-31,0,0.0,0.0,0,0,2018-08
2018-09-01,0,0.0,0.0,0,0,2018-09
2018-09-02,27,65.67,,1,1,2018-09
2018-09-03,5,26.700000000000003,,1,1,2018-09
2018-09-04,14,46.17,,1,1,2018-09
2018-09-05,18,61.52,,2,1,2018-09
2018-09-06,68,185.14,,4,1,2018-09
2018-09-07,35,115.57,,1,1,2018-09
2018-09-08,0,0.0,0.0,0,0,2018-09
2018-09-09,0,0.0,0.0,0,0,2018-09
2018-09-10,31,120.49000000000001,,4,1,2018-09
2018-09-11,48,240.94,,4,1,2018-09
2018-09-12,94,249.54,,2,1,2018-09
2018-09-13,16,53.620000000000005,,3,1,2018-09
2018-09-14,21,59.440000000000005,,1,1,2018-09
2018-09-15,0,0.0,0.0,0,0,2018-09
2018-09-16,0,0.0,0.0,0,0,2018-09
2018-09-17,39,113.36,,3,1,2018-09
2018-09-18,34,101.79,,3,1,2018-09
2018-09-19,0,0.0,0.0,0,0,2018-09
2018-09-20,0,0.0,0.0,0,0,2018-09
2018-09-21,0,0.0,0.0,0,0,2018-09
2018-09-22,0,0.0,0.0,0,0,2018-09
2018-09-23,0,0.0,0.0,0,0,2018-09
2018-09-24,44,124.32,,4,1,2018-09
2018-09-25,62,235.82999999999998,,3,1,2018-09
2018-09-26,2,14.899999999999999,,1,1,2018-09
2018-09-27,104,266.97,,4,1,2018-09
2018-09-28,33,159.97,,7,1,2018-09
2018-09-29,0,0.0,0.0,0,0,2018-09
2018-09-30,7,45.040000000000006,,1,1,2018-09
2018-10-01,70,166.18999999999997,,4,1,2018-10
2018-10-02,59,196.4,,4,1,2018-10
2018-10-03,92,307.37,,1,1,2018-10
2018-10-04,30,101.13,,3,1,2018-10
2018-10-05,44,164.14999999999998,,2,1,2018-10
2018-10-06,0,0.0,0.0,0,0,2018-10
2018-10-07,0,0.0,0.0,0,0,2018-10
2018-10-08,0,0.0,0.0,0,0,2018-10
2018-10-09,80,194.25,,5,1,2018-10
2018-10-10,23,122.05,,3,1,2018-10
2018-10-11,0,0.0,0.0,0,0,2018-10
2018-10-12,25,139.89,,2,1,2018-10
2018-10-13,0,0.0,0.0,0,0,2018-10
2018-10-14,0,0.0,0.0,0,0,2018-10
2018-10-15,52,175.46,,3,1,2018-10
2018-10-16,76,273.63,,4,1,2018-10
2018-10-17,14,74.08000000000001,,1,1,2018-10
2018-10-18,4,36.849999999999994,,2,1,2018-10
2018-10-19,26,70.24000000000001,,1,1,2018-10
2018-10-20,0,0.0,0.0,0,0,2018-10
2018-10-21,42,107.80999999999999,,1,1,2018-10
2018-10-22,17,68.42,,1,1,2018-10
2018-10-23,56,183.14,,4,1,2018-10
2018-10-24,3,23.490000000000002,,3,1,2018-10
2018-10-25,1,1.9500000000000002,,1,1,2018-10
2018-10-26,113,299.27,,2,1,2018-10
2018-10-27,0,0.0,0.0,0,0,2018-10
2018-10-28,29,138.55,,2,1,2018-10
2018-10-29,22,69.99999999999999,,1,1,2018-10
2018-10-30,57,254.08,,2,1,2018-10
2018-10-31,32,96.35,,1,1,2018-10
2018-11-01,34,68.81,,4,1,2018-11
2018-11-02,131,498.72,,7,1,2018-11
2018-11-03,0,0.0,0.0,0,0,2018-11
2018-11-04,35,106.55999999999999,,1,1,2018-11
2018-11-05,69,242.48999999999998,,6,1,2018-11
2018-11-06,7,33.75,,1,1,2018-11
2018-11-07,24,109.5,,3,1,2018-11
2018-11-08,0,0.0,0.0,0,0,2018-11
2018-11-09,88,341.81000000000006,,4,1,2018-11
2018-11-10,0,0.0,0.0,0,0,2018-11
2018-11-11,0,0.0,0.0,0,0,2018-11
2018-11-12,46,150.56000000000003,,4,1,2018-11
2018-11-13,33,132.57,,4,1,2018-11
2018-11-14,0,0.0,0.0,0,0,2018-11
2018-11-15,25,115.81,,4,1,2018-11
2018-11-16,22,134.4,,3,1,2018-11
2018-11-17,0,0.0,0.0,0,0,2018-11
2018-11-18,39,141.30999999999997,,2,1,2018-11
2018-11-19,60,217.54999999999998,,2,1,2018-11
2018-11-20,13,53.57,,1,1,2018-11
2018-11-21,0,0.0,0.0,0,0,2018-11
2018-11-22,0,0.0,0.0,0,0,2018-11
2018-11-23,74,312.58,,3,1,2018-11
2018-11-24,0,0.0,0.0,0,0,2018-11
2018-11-25,83,273.2,,3,1,2018-11
2018-11-26,3,29.9,,1,1,2018-11
2018-11-27,106,302.07000000000005,,6,1,2018-11
2018-11-28,58,187.64,,2,1,2018-11
2018-11-29,24,103.9,,2,1,2018-11
2018-11-30,42,231.68,,3,1,2018-11
2018-12-01,0,0.0,0.0,0,0,2018-12
2018-12-02,238,,,4,1,2018-12
2018-12-03,30,,,2,1,2018-12
2018-12-04,34,,,1,1,2018-12
2018-12-05,16,,,2,1,2018-12
2018-12-06,80,,,5,1,2018-12
2018-12-07,48,,,2,1,2018-12
2018-12-08,0,0.0,0.0,0,0,2018-12
2018-12-09,0,0.0,0.0,0,0,2018-12
2018-12-10,6,,,3,1,2018-12
2018-12-11,0,0.0,0.0,0,0,2018-12
2018-12-12,6,,,1,1,2018-12
2018-12-13,1,,,1,1,2018-12
2018-12-14,115,,,9,1,2018-12
2018-12-15,0,0.0,0.0,0,0,2018-12
2018-12-16,24,,,1,1,2018-12
2018-12-17,27,,,2,1,2018-12
2018-12-18,0,0.0,0.0,0,0,2018-12
2018-12-19,0,0.0,0.0,0,0,2018-12
2018-12-20,77,,,3,1,2018-12
2018-12-21,0,0.0,0.0,0,0,2018-12
2018-12-22,0,0.0,0.0,0,0,2018-12
2018-12-23,0,0.0,0.0,0,0,2018-12
2018-12-24,0,0.0,0.0,0,0,2018-12
2018-12-25,0,0.0,0.0,0,0,2018-12
2018-12-26,0,0.0,0.0,0,0,2018-12
2018-12-27,0,0.0,0.0,0,0,2018-12
2018-12-28,0,0.0,0.0,0,0,2018-12
2018-12-29,0,0.0,0.0,0,0,2018-12
2018-12-30,0,0.0,0.0,0,0,2018-12
2018-12-31,0,0.0,0.0,0,0,2018-12
2019-01-01,0,0.0,0.0,0,0,2019-01
2019-01-02,17,,33.0,2,17,2019-01
2019-01-03,1,,4.0,1,1,2019-01
2019-01-04,228,,1966.0,4,194,2019-01
2019-01-05,0,0.0,0.0,0,0,2019-01
2019-01-06,0,0.0,0.0,0,0,2019-01
2019-01-07,22,,166.0,3,21,2019-01
2019-01-08,9,,87.0,1,9,2019-01
2019-01-09,12,,74.0,2,12,2019-01
2019-01-10,7,,58.0,1,7,2019-01
2019-01-11,32,,218.0,3,28,2019-01
2019-01-12,0,0.0,0.0,0,0,2019-01
2019-01-13,0,0.0,0.0,0,0,2019-01
2019-01-14,76,,542.0,2,75,2019-01
2019-01-15,10,,83.0,1,10,2019-01
2019-01-16,3,,31.0,1,3,2019-01
2019-01-17,0,0.0,0.0,0,0,2019-01
2019-01-18,6,,8.0,1,6,2019-01
2019-01-19,0,0.0,0.0,0,0,2019-01
2019-01-20,0,0.0,0.0,0,0,2019-01
2019-01-21,82,,805.0,3,77,2019-01
2019-01-22,83,,746.0,4,78,2019-01
2019-01-23,64,,630.0,2,62,2019-01
2019-01-24,42,,334.0,4,39,2019-01
2019-01-25,11,,9.0,1,11,2019-01
2019-01-26,0,0.0,0.0,0,0,2019-01
2019-01-27,0,0.0,0.0,0,0,2019-01
2019-01-28,121,,884.0,4,106,2019-01
2019-01-29,15,,70.0,3,15,2019-01
2019-01-30,2,,4.0,2,2,2019-01
2019-01-31,48,,350.0,4,45,2019-01
2019-02-01,4,44.95,12.0,1,4,2019-02
2019-02-02,0,0.0,0.0,0,0,2019-02
2019-02-03,0,0.0,0.0,0,0,2019-02
2019-02-04,15,36.489999999999995,34.0,1,15,2019-02
2019-02-05,15,80.34,27.0,3,15,2019-02
2019-02-06,13,33.31,138.0,1,13,2019-02
2019-02-07,22,75.53,193.0,2,22,2019-02
2019-02-08,58,258.0,489.0,2,57,2019-02
2019-02-09,0,0.0,0.0,0,0,2019-02
2019-02-10,0,0.0,0.0,0,0,2019-02
2019-02-11,41,140.78,326.0,3,39,2019-02
2019-02-12,0,0.0,0.0,0,0,2019-02
2019-02-13,0,0.0,0.0,0,0,2019-02
2019-02-14,16,71.41,112.0,2,15,2019-02
2019-02-15,5,7.4,70.0,1,5,2019-02
2019-02-16,0,0.0,0.0,0,0,2019-02
2019-02-17,0,0.0,0.0,0,0,2019-02
2019-02-18,35,143.87,346.0,3,34,2019-02
2019-02-19,0,0.0,0.0,0,0,2019-02
2019-02-20,14,51.74,128.0,1,14,2019-02
2019-02-21,0,0.0,0.0,0,0,2019-02
2019-02-22,47,166.19999999999996,420.0,2,43,2019-02
2019-02-23,0,0.0,0.0,0,0,2019-02
2019-02-24,0,0.0,0.0,0,0,2019-02
2019-02-25,0,0.0,0.0,0,0,2019-02
2019-02-26,14,38.730000000000004,139.0,1,14,2019-02
2019-02-27,0,0.0,0.0,0,0,2019-02
2019-02-28,28,96.26000000000002,256.0,2,27,2019-02
2019-03-01,0,0.0,0.0,0,0,2019-03
2019-03-02,0,0.0,0.0,0,0,2019-03
2019-03-03,0,0.0,0.0,0,0,2019-03
2019-03-04,47,207.04000000000002,302.0,3,46,2019-03
2019-03-05,50,199.66000000000003,408.0,3,44,2019-03
2019-03-06,0,0.0,0.0,0,0,2019-03
2019-03-07,0,0.0,0.0,0,0,2019-03
2019-03-08,62,191.67000000000004,521.0,2,61,2019-03
2019-03-09,0,0.0,0.0,0,0,2019-03
2019-03-10,0,0.0,0.0,0,0,2019-03
2019-03-11,3,16.4,7.0,1,3,2019-03
2019-03-12,0,0.0,0.0,0,0,2019-03
2019-03-13,11,85.05,50.0,1,11,2019-03
2019-03-14,64,229.89,584.0,3,58,2019-03
2019-03-15,76,255.63000000000002,713.0,5,67,2019-03
2019-03-16,0,0.0,0.0,0,0,2019-03
2019-03-17,14,80.04,96.0,2,13,2019-03
2019-03-18,0,0.0,0.0,0,0,2019-03
2019-03-19,75,198.33999999999997,699.0,3,72,2019-03
2019-03-20,0,0.0,0.0,0,0,2019-03
2019-03-21,7,27.15,12.0,3,7,2019-03
2019-03-22,73,278.85,570.0,4,68,2019-03
2019-03-23,0,0.0,0.0,0,0,2019-03
2019-03-24,1,1.25,3.0,1,1,2019-03
2019-03-25,57,155.37,580.0,4,52,2019-03
2019-03-26,0,0.0,0.0,0,0,2019-03
2019-03-27,14,60.63999999999999,75.0,2,12,2019-03
2019-03-28,8,64.12,45.0,2,8,2019-03
2019-03-29,10,40.09,78.0,1,10,2019-03
2019-03-30,0,0.0,0.0,0,0,2019-03
2019-03-31,0,0.0,0.0,0,0,2019-03
2019-04-01,28,80.69,285.0,2,28,2019-04
2019-04-02,7,21.95,19.0,2,7,2019-04
2019-04-03,1,0.39,1.0,1,1,2019-04
2019-04-04,24,62.58,237.0,1,24,2019-04
2019-04-05,71,183.97,691.0,3,71,2019-04
2019-04-06,0,0.0,0.0,0,0,2019-04
2019-04-07,0,0.0,0.0,0,0,2019-04
2019-04-08,42,139.83,371.0,2,41,2019-04
2019-04-09,0,0.0,0.0,0,0,2019-04
2019-04-10,0,0.0,0.0,0,0,2019-04
2019-04-11,108,463.82000000000005,894.0,7,99,2019-04
2019-04-12,0,0.0,0.0,0,0,2019-04
2019-04-13,0,0.0,0.0,0,0,2019-04
2019-04-14,0,0.0,0.0,0,0,2019-04
2019-04-15,2,445.5,4.0,2,1,2019-04
2019-04-16,81,345.78000000000003,660.0,4,75,2019-04
2019-04-17,14,54.14000000000001,111.0,1,14,2019-04
2019-04-18,23,96.05,191.0,2,22,2019-04
2019-04-19,0,0.0,0.0,0,0,2019-04
2019-04-20,0,0.0,0.0,0,0,2019-04
2019-04-21,0,0.0,0.0,0,0,2019-04
2019-04-22,0,0.0,0.0,0,0,2019-04
2019-04-23,9,18.0,14.0,1,9,2019-04
2019-04-24,34,92.29999999999998,338.0,1,34,2019-04
2019-04-25,8,38.269999999999996,77.0,1,8,2019-04
2019-04-26,0,0.0,0.0,0,0,2019-04
2019-04-27,0,0.0,0.0,0,0,2019-04
2019-04-28,33,80.27000000000001,335.0,1,33,2019-04
2019-04-29,0,0.0,0.0,0,0,2019-04
2019-04-30,3,4.65,6.0,1,3,2019-04
2019-05-01,37,94.06000000000002,387.0,4,33,2019-05
2019-05-02,10,80.64,69.0,2,9,2019-05
2019-05-03,10,12.639999999999999,80.0,2,10,2019-05
2019-05-04,0,0.0,0.0,0,0,2019-05
2019-05-05,0,0.0,0.0,0,0,2019-05
2019-05-06,37,108.56,310.0,2,37,2019-05
2019-05-07,25,115.37,228.0,2,24,2019-05
2019-05-08,18,47.72,166.0,2,18,2019-05
2019-05-09,161,935.3500000000001,1755.0,6,140,2019-05
2019-05-10,18,69.46,136.0,2,18,2019-05
